longname,Never Married % [StatCan],Married (not divorced) % [StatCan],Divorced % [StatCan]
"Perth Population Center, ON, Canada",0.28773152945925884,0.5513060213506288,0.1609624491901124
"Wainwright Population Center, AB, Canada",0.34890374684056663,0.5393913225345919,0.1117049306248414
"Smithville Population Center, ON, Canada",0.26952582506126244,0.6325817448425332,0.09789243009620442
"Bonnyville Population Center, AB, Canada",0.420528252818525,0.46690505522225434,0.11256669195922059
"Beaupré Population Center, QC, Canada",0.501442523276214,0.37951031889747294,0.11904715782631309
"Coaticook Population Center, QC, Canada",0.46632070998948744,0.39265632874026546,0.14102296127024716
"Corunna Population Center, ON, Canada",0.29698242303980826,0.5942130453324854,0.10880453162770616
"Carbonear Population Center, NL, Canada",0.3007312038664494,0.5837188229377712,0.11554997319577927
"Saint-Jovite Population Center, QC, Canada",0.47644163808245293,0.3575084657829758,0.1660498961345713
"Chelmsford Population Center, ON, Canada",0.3395774175745244,0.5283440136094575,0.13207856881601807
"Tay Population Center, ON, Canada",0.321917307699165,0.5334391787990086,0.14464351350182653
"Kirkland Lake Population Center, ON, Canada",0.4082670704326968,0.4455286156720365,0.14620431389526667
"Clarenville-Shoal Harbour Population Center, NL, Canada",0.3083017316209909,0.5822508600705264,0.10944740830848267
"Russell Population Center, ON, Canada",0.28779745078793967,0.6172954406176413,0.0949071085944192
"Almonte Population Center, ON, Canada",0.28075884935532774,0.5800270345999838,0.13921411604468828
"Nicolet Population Center, QC, Canada",0.4946956548119936,0.38132320060127495,0.12398114458673151
"Chippawa Population Center, ON, Canada",0.31600560848404036,0.5533153532096277,0.13067903830633182
"Sainte-Adèle Population Center, QC, Canada",0.48358074180587746,0.3268125252256498,0.18960673296847277
"Dunnville Population Center, ON, Canada",0.30774801937510365,0.5520326615736889,0.1402193190512075
"Manotick Station Population Center, ON, Canada",0.2702487276046066,0.6478534760183721,0.08189779637702128
"Brighton Population Center, ON, Canada",0.22284371563662445,0.6494065087904356,0.12774977557293982
"Porcupine Population Center, ON, Canada",0.37600308870403143,0.5052147393342089,0.11878217196175947
"Lac-Mégantic Population Center, QC, Canada",0.4323392581936874,0.42520657122870414,0.14245417057760848
"Gravenhurst Population Center, ON, Canada",0.3141701743435256,0.5335710233349064,0.152258802321568
"Mont-Joli Population Center, QC, Canada",0.5418789097941112,0.31851160453371063,0.13960948567217804
"Melfort Population Center, SK, Canada",0.3121344871573596,0.5881113626492748,0.0997541501933656
"Oliver Population Center, BC, Canada",0.22420350034589084,0.640438734778443,0.13535776487566625
"Mount Albert Population Center, ON, Canada",0.2928360143608409,0.6080779989072177,0.09908598673194134
"St. Paul Population Center, AB, Canada",0.37259640532923016,0.5132180303090672,0.11418556436170259
"Rawdon Population Center, QC, Canada",0.49240991662405575,0.3344354039000957,0.17315467947584867
"Petrolia Population Center, ON, Canada",0.2889530211001685,0.5924725031050349,0.11857447579479657
"La Sarre Population Center, QC, Canada",0.4751954029422989,0.3945310180537686,0.1302735790039326
"Asbestos Population Center, QC, Canada",0.42335965146111143,0.42008957954776155,0.15655076899112705
"Antigonish Population Center, NS, Canada",0.4541387435712998,0.4374046608457042,0.10845659558299606
"Stettler Population Center, AB, Canada",0.299331508459121,0.5725053232595049,0.12816316828137417
"Niverville Population Center, MB, Canada",0.2733301168048652,0.6423706562840119,0.08429922691112286
"Louiseville Population Center, QC, Canada",0.45771261045526185,0.3823499086236665,0.1599374809210716
"Lively Population Center, ON, Canada",0.2839845306926456,0.6106347750776083,0.1053806942297462
"Fernie Population Center, BC, Canada",0.40540701510578586,0.5026849766029814,0.09190800829123268
"Windsor Population Center, NS, Canada",0.3199539550473022,0.5454312786907056,0.13461476626199212
"Rockwood Population Center, ON, Canada",0.27588018240289486,0.6343151017356047,0.08980471586150048
"Creston Population Center, BC, Canada",0.26116646109641783,0.5899094976646919,0.1489240412388903
"Sussex Population Center, NB, Canada",0.3080940519510989,0.5522407664414838,0.13966518160741728
"Port-Cartier Population Center, QC, Canada",0.5527261553155507,0.35743331776405135,0.08984052692039798
"Redcliff Population Center, AB, Canada",0.3107529431279186,0.5644553850923162,0.12479167177976516
"Ayr Population Center, ON, Canada",0.27322204257560784,0.6347546058946594,0.09202335152973283
"Gananoque Population Center, ON, Canada",0.300639658848614,0.5266524520255864,0.1727078891257995
"Vegreville Population Center, AB, Canada",0.32318734003796296,0.5444029260166798,0.13240973394535716
"Dryden Population Center, ON, Canada",0.3450419627489026,0.5254126478921364,0.12954538935896104
"Bromont Population Center, QC, Canada",0.46698661512934553,0.37391194268691463,0.15910144218373987
"Delhi Population Center, ON, Canada",0.30779106753870356,0.557586741335785,0.1346221911255115
"Armstrong Population Center, BC, Canada",0.25781250000000006,0.5993303571428571,0.1428571428571429
"La Ronge Population Center, SK, Canada",0.5983989027419949,0.3081654443012907,0.09343565295671435
"Smithers Population Center, BC, Canada",0.37089468490012517,0.505530541685186,0.12357477341468893
"Humboldt Population Center, SK, Canada",0.2806106471863978,0.63455961318392,0.08482973962968214
"Mississauga Beach Population Center, ON, Canada",0.18510719659727115,0.7201082473098598,0.09478455609286894
"Merritt Population Center, BC, Canada",0.3243044728050103,0.5352718813187696,0.1404236458762202
"Acton Vale Population Center, QC, Canada",0.5109733046802315,0.3471142983439671,0.14191239697580144
"Langdon Population Center, AB, Canada",0.31003106323547475,0.607974147492567,0.08199478927195825
"Meadow Lake Population Center, SK, Canada",0.4613614274224951,0.459554091202847,0.07908448137465791
"Meaford Population Center, ON, Canada",0.2671380898803999,0.5841327726157292,0.14872913750387096
"Wolfville Population Center, NS, Canada",0.4756756756756757,0.4216216216216217,0.10270270270270271
"Stonewall Population Center, MB, Canada",0.2785114045618247,0.6350540216086434,0.08643457382953182
"Oakbank Population Center, MB, Canada",0.2555586626410129,0.6688988392970769,0.07554249806191023
"Mount Forest Population Center, ON, Canada",0.30869430667190434,0.5601478181509728,0.13115787517712274
"Didsbury Population Center, AB, Canada",0.27488413375407905,0.5852711992595865,0.1398446669863345
"Peachland Population Center, BC, Canada",0.21072908283406355,0.6443311772829792,0.14493973988295725
"Windsor Population Center, QC, Canada",0.5102277362723199,0.3549022578959358,0.13487000583174433
"Neepawa Population Center, MB, Canada",0.31660279337049363,0.616166875971441,0.06723033065806541
"Saint-Apollinaire Population Center, QC, Canada",0.6344687186312539,0.26670463609315426,0.09882664527559178
"Kimberley Population Center, BC, Canada",0.34019626863897034,0.5237431276228187,0.13606060373821094
"Sainte-Brigitte-de-Laval Population Center, QC, Canada",0.6515825588470624,0.2622497238647999,0.08616771728813774
"Mitchell Population Center, ON, Canada",0.29294107615477694,0.6093702160910146,0.09768870775420851
"Exeter Population Center, ON, Canada",0.29491920852931064,0.5920016323896379,0.11307915908105155
"Osoyoos Population Center, BC, Canada",0.214964169807815,0.6263894678385953,0.15864636235358967
"Westlock Population Center, AB, Canada",0.33274040579076036,0.5419189595484475,0.12534063466079193
"Azilda Population Center, ON, Canada",0.293405183771003,0.5909897994948267,0.1156050167341702
"Napierville Population Center, QC, Canada",0.531920312202256,0.36415308274389924,0.10392660505384484
"Waterloo Population Center, QC, Canada",0.5242578771036734,0.3327832269063752,0.14295889598995135
"Walkerton Population Center, ON, Canada",0.2989394694976398,0.5791402146565999,0.12192031584576037
"Flin Flon Population Center, MB-SK, Canada",0.3812980890118179,0.5008590017601208,0.1178429092280613
"White City Population Center, SK, Canada",0.23462807761726526,0.7019800218936836,0.06339190048905109
"Stayner Population Center, ON, Canada",0.3498610617995702,0.5348926034719798,0.11524633472845004
"Lac-Alouette Population Center, QC, Canada",0.5725507907255759,0.3102087094279396,0.11724049984648437
"Tilbury Population Center, ON, Canada",0.3376281319004407,0.5499159313853099,0.11245593671424939
"Berthierville Population Center, QC, Canada",0.48417792648017755,0.3542111529454992,0.16161092057432322
"Woodstock Population Center, NB, Canada",0.3420153290486321,0.5217799243023706,0.13620474664899726
"Caledon East Population Center, ON, Canada",0.28443513699616596,0.6454716490035187,0.07009321400031522
"Amqui Population Center, QC, Canada",0.49688708068306986,0.38597530866514956,0.11713761065178048
"Tracadie-Sheila Population Center, NB, Canada",0.46579017521224664,0.3964982081369764,0.13771161665077694
"Picton Population Center, ON, Canada",0.29801594423361444,0.5377307099666843,0.16425334579970136
"Aldergrove East Population Center, BC, Canada",0.3118744793104976,0.6203175886163834,0.06780793207311907
"Blenheim Population Center, ON, Canada",0.2731643036677323,0.5909856267844505,0.1358500695478172
"Hope Population Center, BC, Canada",0.33161622882436476,0.5159800378012579,0.15240373337437735
"Sainte-Martine Population Center, QC, Canada",0.5228493383133673,0.352483348827387,0.12466731285924548
"Princeville Population Center, QC, Canada",0.5335537067737401,0.3684760491492917,0.09797024407696818
"Terrasse-des-Pins Population Center, QC, Canada",0.49298914638662134,0.3739640666469091,0.1330467869664696
"Vineland Population Center, ON, Canada",0.22144338006290112,0.6974294463352418,0.08112717360185703
"Verchères Population Center, QC, Canada",0.5545109799317106,0.33434770036486944,0.11114131970341998
"Dorchester Population Center, ON, Canada",0.2668806459824672,0.6374471917246435,0.09567216229288925
"Grand Falls / Grand-Sault Population Center, NB, Canada",0.33166287432741304,0.541322253359231,0.1270148723133559
"Deer Lake Population Center, NL, Canada",0.28724289796977154,0.6028411845384205,0.109915917491808
"Baie-Saint-Paul Population Center, QC, Canada",0.45422767361480054,0.402916517637096,0.1428558087481034
"Peace River Population Center, AB, Canada",0.4379714766382058,0.44533243806759265,0.11669608529420149
"New Liskeard Population Center, ON, Canada",0.308837775515564,0.5705776791592663,0.12058454532516964
"Richmond Population Center, ON, Canada",0.2797155121987424,0.6257218008381835,0.09456268696307409
"Altona Population Center, MB, Canada",0.26006808285218225,0.6744498668192794,0.0654820503285384
"Waterford Population Center, ON, Canada",0.27427824284908997,0.601322003213787,0.12439975393712295
"Cumberland Population Center, BC, Canada",0.3749678315500339,0.47314561509008146,0.15188655335988463
"Grand Forks Population Center, BC, Canada",0.2876795088742495,0.5501430294318354,0.16217746169391523
"Beeton Population Center, ON, Canada",0.3311996194878131,0.565071748747961,0.10372863176422589
"Nipawin Population Center, SK, Canada",0.31462639721603086,0.5843748356583286,0.10099876712564045
"Maniwaki Population Center, QC, Canada",0.49451833871650014,0.3619056881263136,0.1435759731571864
"Prescott Population Center, ON, Canada",0.34537572254335264,0.48988439306358383,0.16473988439306356
"Melville Population Center, SK, Canada",0.311743128351841,0.5809316303026738,0.10732524134548517
"Barrhead Population Center, AB, Canada",0.3013793869245068,0.5696189909666468,0.12900162210884655
"Kemptville Population Center, ON, Canada",0.2965996310540922,0.5555101063622664,0.14789026258364146
"Chemainus Population Center, BC, Canada",0.2049167339319823,0.6073364774948637,0.18774678857315405
"Jasper Population Center, AB, Canada",0.48698637203612755,0.4279083809675772,0.08510524699629536
"Southampton Population Center, ON, Canada",0.23994371057531955,0.6456525323124896,0.11440375711219085
"Sparwood Population Center, BC, Canada",0.3395215422838312,0.5409383486771243,0.11954010903904452
"Swan River Population Center, MB, Canada",0.36845069997785646,0.5326193174802817,0.0989299825418619
"Espanola Population Center, ON, Canada",0.33148777910307614,0.5399492068451949,0.128563014051729
"Casselman Population Center, ON, Canada",0.37312674836818976,0.5015901824963368,0.12528306913547352
"Raymond Population Center, AB, Canada",0.2703188595651952,0.6340729819714367,0.09560815846336804
"Kent Population Center, BC, Canada",0.27034848249965676,0.5820592823522559,0.14759223514808734
"La Pocatière Population Center, QC, Canada",0.506290890546021,0.37050469095399263,0.1232044184999864
"Saint-Césaire Population Center, QC, Canada",0.5478485558875983,0.3224201932202388,0.12973125089216297
"Bromptonville Population Center, QC, Canada",0.5928547531488952,0.2940246442223129,0.11312060262879188
"Deep River Population Center, ON, Canada",0.2765355097584388,0.6046543178776929,0.11881017236386833
"Sackville Population Center, NB, Canada",0.4060388590884067,0.4873096358006615,0.10665150511093169
"Sioux Lookout Population Center, ON, Canada",0.4927612596824102,0.3981225931797765,0.10911614713781347
"Cochrane Population Center, ON, Canada",0.36924681759118616,0.5204018177339741,0.11035136467483973
"East Angus Population Center, QC, Canada",0.5373934938163604,0.3443058396562623,0.11830066652737731
"Carstairs Population Center, AB, Canada",0.2522894264768951,0.6355729290215825,0.11213764450152242
"Battleford Population Center, SK, Canada",0.31091541641624815,0.5832788067751913,0.10580577680856061
"Rossland Population Center, BC, Canada",0.37176051453916853,0.5170155381607471,0.11122394730008447
"Golden Population Center, BC, Canada",0.4215113836740784,0.4706545744202751,0.10783404190564645
"Cobble Hill Population Center, BC, Canada",0.19117606685007865,0.6951988926010666,0.11362504054885471
"Beauceville Population Center, QC, Canada",0.4821486821151824,0.38320188321318266,0.134649434671635
"Crossfield Population Center, AB, Canada",0.3261425820835023,0.5722600830968788,0.10159733481961901
"Bobcaygeon Population Center, ON, Canada",0.1869769159741459,0.6817954749685934,0.13122760905726072
"Filion Population Center, QC, Canada",0.523788676048272,0.35810864376917606,0.11810268018255203
"Chisasibi Population Center, QC, Canada",0.6084425036390102,0.35371179039301315,0.037845705967976706
"Vermilion Population Center, AB, Canada",0.3227878614152305,0.5651469360876001,0.11206520249716932
"Saint-Félix-de-Valois Population Center, QC, Canada",0.4678420643555344,0.3997286147101997,0.13242932093426601
"Hearst Population Center, ON, Canada",0.3806901861778088,0.5148784124300689,0.10443140139212229
"Wellesley Population Center, ON, Canada",0.26856500661141514,0.6583825782731135,0.07305241511547142
"La Malbaie Population Center, QC, Canada",0.4650082244815412,0.40175795662390085,0.133233818894558
"Cardston Population Center, AB, Canada",0.26622682922367263,0.647185882278863,0.0865872884974643
"Hampton Population Center, NB, Canada",0.27735194162942417,0.6073330552319395,0.1153150031386363
"Saint-Joseph-de-Beauce Population Center, QC, Canada",0.47913074489688134,0.4083034741133874,0.1125657809897312
"Thornbury Population Center, ON, Canada",0.20905498752915813,0.6571995643896285,0.13374544808121352
"Sainte-Julienne Population Center, QC, Canada",0.5467786224427791,0.32184080130191534,0.13138057625530566
"Pincher Creek Population Center, AB, Canada",0.28822353712571813,0.5709363985973767,0.14084006427690535
"High Level Population Center, AB, Canada",0.38134019674638675,0.5257995683213004,0.0928602349323129
"Saint-Germain-de-Grantham Population Center, QC, Canada",0.5538899350716593,0.3278800981148589,0.11822996681348177
"Claresholm Population Center, AB, Canada",0.2365552326206719,0.6235120955452826,0.1399326718340455
"Port Hardy Population Center, BC, Canada",0.4519845125855258,0.40701225675528285,0.14100323065919146
"Domaine-Ouellet Population Center, QC, Canada",0.5801128776709316,0.32741611670219506,0.09247100562687326
"St. Stephen Population Center, NB, Canada",0.32512416461709526,0.5185044260209969,0.156371409361908
"Still Water Lake Population Center, NS, Canada",0.276415065319341,0.6471760331902973,0.07640890149036168
"Campbellford Population Center, ON, Canada",0.29262447137353376,0.5405520867929089,0.16682344183355738
"Sainte-Anne-des-Monts Population Center, QC, Canada",0.5393164587181409,0.33818622415156985,0.1224973171302892
"Fossambault-sur-le-Lac Population Center, QC, Canada",0.5512502298230721,0.333209806776367,0.11553996340056084
"Penhold Population Center, AB, Canada",0.3624183972391971,0.5130792600770174,0.12450234268378552
"St. George Population Center, ON, Canada",0.2582182249341506,0.6624300751868386,0.07935169987901074
"Beaverton Population Center, ON, Canada",0.297707763664882,0.5569226676032819,0.14536956873183607
"Invermere Population Center, BC, Canada",0.3509463380830698,0.5297997078498617,0.11925395406706853
"Black Lake Population Center, QC, Canada",0.445346382038896,0.41912632302101527,0.1355272949400886
"Haileybury Population Center, ON, Canada",0.3516546239491321,0.5194464067782507,0.1288989692726171
"Warwick Population Center, QC, Canada",0.5167349800327731,0.3699889730200186,0.1132760469472083
"Lorette Population Center, MB, Canada",0.3449805712736674,0.5552681888106491,0.09975123991568347
"Ballantrae Population Center, ON, Canada",0.17958324046973023,0.739087356811612,0.08132940271865763
"Caraquet Population Center, NB, Canada",0.41253456245849945,0.4476522801113646,0.139813157430136
"Mistissini Population Center, QC, Canada",0.5363409672616224,0.41701460908781324,0.04664442365056427
"Saint-Pie Population Center, QC, Canada",0.5807762425276584,0.3038525133010218,0.11537124417131983
"Lake Cowichan Population Center, BC, Canada",0.3089420215963548,0.5373426720344847,0.15371530636916042
"Tavistock Population Center, ON, Canada",0.2763703461513999,0.6180037559243494,0.10562589792425066
"Saint-Agapit Population Center, QC, Canada",0.5532582999558004,0.3523292198096505,0.0944124802345489
"Mitchell Population Center, MB, Canada",0.27501729444088857,0.6742854455715233,0.050697259987588325
"Shannon Population Center, QC, Canada",0.5890819130836895,0.32627923537820014,0.0846388515381105
"Channel-Port aux Basques Population Center, NL, Canada",0.28602570438998953,0.6301012243373865,0.08387307127262397
"Beausejour Population Center, MB, Canada",0.3137487849659791,0.5621557403607301,0.12409547467329086
"Clinton Population Center, ON, Canada",0.3120795003432682,0.5561972319327009,0.13172326772403103
"Lucan Population Center, ON, Canada",0.28500885328867775,0.631653855540377,0.08333729117094539
"Frankford Population Center, ON, Canada",0.28285400803375005,0.584353195736388,0.13279279622986184
"Richmond Population Center, QC, Canada",0.47188727413403914,0.38229347320277635,0.1458192526631844
"Bridgenorth - Chemong Park Area Population Center, ON, Canada",0.26510948177807586,0.6369785182765835,0.09791199994534068
"Saint-Gabriel Population Center, QC, Canada",0.4823199073950721,0.3474169749247574,0.17026311768017044
"Wheatley Population Center, ON, Canada",0.2764272375024604,0.6242923605625724,0.09928040193496732
"Hagersville Population Center, ON, Canada",0.30247268551707746,0.5754924568787328,0.12203485760418957
"Saint-Raymond Population Center, QC, Canada",0.4567001797483306,0.4208716618105537,0.12242815844111567
"Melocheville Population Center, QC, Canada",0.5022690228371021,0.3755252686531902,0.12220570850970781
"Fort Macleod Population Center, AB, Canada",0.29563531779497876,0.5761295224917626,0.1282351597132586
"Norwich Population Center, ON, Canada",0.28741461587928113,0.6140288309511651,0.0985565531695539
"Rigaud Population Center, QC, Canada",0.4792151207676363,0.3634877225574025,0.1572971566749612
"Grande Cache Population Center, AB, Canada",0.39466047848928015,0.4939966988499219,0.11134282266079795
"Grand Bend Population Center, ON, Canada",0.15300327589516824,0.7203000462847926,0.1266966778200392
"Trois-Pistoles Population Center, QC, Canada",0.46484065586086465,0.40679948191566945,0.12835986222346588
"Enderby Population Center, BC, Canada",0.26095238095238094,0.5638095238095239,0.17523809523809525
"Marathon Population Center, ON, Canada",0.35925764167821755,0.5307318986719121,0.1100104596498705
"Port Stanley Population Center, ON, Canada",0.2193327112176779,0.621008696423434,0.15965859235888788
"Virgil Population Center, ON, Canada",0.20436842006620035,0.72205947005167,0.0735721098821297
"Bishop's Falls Population Center, NL, Canada",0.29530269285280414,0.593490585138692,0.11120672200850373
"Inuvik Population Center, NT, Canada",0.564399557032242,0.34100029941798127,0.09460014354977674
"Port Hawkesbury Population Center, NS, Canada",0.3797554620164361,0.49786621476338855,0.12237832322017526
"Malartic Population Center, QC, Canada",0.5724506852931207,0.3278942571773443,0.09965505752953487
"Gibbons Population Center, AB, Canada",0.32500613592901056,0.5601094067197011,0.11488445735128842
"Palmerston Population Center, ON, Canada",0.30444463056450205,0.5878517042188959,0.10770366521660196
"Wingham Population Center, ON, Canada",0.3215316783442389,0.5384615384615385,0.14000678319422272
"Bonavista Population Center, NL, Canada",0.2993557613558582,0.6071324109617786,0.09351182768236331
"Carman Population Center, MB, Canada",0.23025324929936672,0.6642437781793569,0.10550297252127654
"Pemberton Population Center, BC, Canada",0.4936974789915967,0.4054621848739495,0.10084033613445381
"Lakefield Population Center, ON, Canada",0.24240265282486445,0.6124380589581133,0.1451592882170223
"Kindersley Population Center, SK, Canada",0.3559730612162474,0.5334164652622053,0.11061047352154746
"Capreol Population Center, ON, Canada",0.3497617122346926,0.5195506133531652,0.13068767441214205
"La Crète Population Center, AB, Canada",0.2797868530615073,0.6989072334639744,0.021305913474518223
"Alexandria Population Center, ON, Canada",0.3041855901541379,0.5539111588115666,0.14190325103429557
"Virden Population Center, MB, Canada",0.29977277349234077,0.5951257043677821,0.10510152213987717
"Three Hills Population Center, AB, Canada",0.26263254853953677,0.6417789111214985,0.09558854033896472
"Ste. Anne Population Center, MB, Canada",0.35267857142857145,0.5223214285714286,0.125
"Havre-Saint-Pierre Population Center, QC, Canada",0.5230837170165248,0.40736072087507463,0.06955556210840061
"Tisdale Population Center, SK, Canada",0.26584370000123253,0.6339090851196076,0.10024721487915998
"Iroquois Falls Population Center, ON, Canada",0.3267948117865486,0.5413737834537381,0.13183140475971336
"Mackenzie Population Center, BC, Canada",0.37041641863307295,0.5029845527394338,0.12659902862749325
"Saint-Joseph-de-Lanoraie Population Center, QC, Canada",0.4918197759486081,0.3624477662044509,0.14573245784694092
"Thurso Population Center, QC, Canada",0.5127828128096461,0.3676889634535874,0.11952822373676639
"Princeton Population Center, BC, Canada",0.31581874678638877,0.5378578706059302,0.14632338260768118
"Coalhurst Population Center, AB, Canada",0.3555265579154247,0.531008891298656,0.11346455078591931
"Clairmont Population Center, AB, Canada",0.4176236448367878,0.443660866410456,0.13871548875275608
"Dundalk Population Center, ON, Canada",0.39617012424942183,0.4616575500539327,0.14217232569664542
"Gaspé Population Center, QC, Canada",0.5133279209268404,0.3780893996981403,0.1085826793750191
"Crabtree Population Center, QC, Canada",0.5370043244426225,0.3369306599890008,0.1260650155683768
"Cowichan Bay Population Center, BC, Canada",0.24518839771048612,0.6057590864278922,0.1490525158616217
"Ridgetown Population Center, ON, Canada",0.2865447508789038,0.5717097353812601,0.14174551373983602
"Pasadena Population Center, NL, Canada",0.26102252026422074,0.6451709343577613,0.09380654537801804
"Arviat Population Center, NU, Canada",0.6333016359719771,0.34736750179510556,0.019330862232917388
"Durham Population Center, ON, Canada",0.30561774324542357,0.5558909066299802,0.13849135012459618
"Botwood Population Center, NL, Canada",0.2674872359357407,0.6289520759653575,0.10356068809890175
"Saint-Anselme Population Center, QC, Canada",0.5435881003923548,0.35811250487831886,0.09829939472932633
"Erin Population Center, ON, Canada",0.32687025451595253,0.5497721799406398,0.12335756554340777
"Grand Valley Population Center, ON, Canada",0.3385942749333878,0.5514803638710674,0.10992536119554482
"Roxton Pond Population Center, QC, Canada",0.5227995595120861,0.3519010269540261,0.12529941353388765
"Rankin Inlet Population Center, NU, Canada",0.5886720505567269,0.3538824038094954,0.05744554563377773
"Clermont Population Center, QC, Canada",0.4948122399492745,0.3742142950299575,0.13097346502076804
"Huntingdon Population Center, QC, Canada",0.4509204382573721,0.40027347465446755,0.14880608708816043
"Seaforth Population Center, ON, Canada",0.28828559263403647,0.5800588097169842,0.1316555976489795
"Marystown Population Center, NL, Canada",0.34390231652903236,0.5461505929599455,0.1099470905110222
"Mount Brydges Population Center, ON, Canada",0.2929044523072953,0.6213017120566022,0.08579383563610239
"Schomberg Population Center, ON, Canada",0.2947331738591517,0.5906759622920427,0.1145908638488056
"Springhill Population Center, NS, Canada",0.3504584078602942,0.5031643215283037,0.14637727061140204
"Saint-Jacques Population Center, QC, Canada",0.5515143607808827,0.34050157204949716,0.1079840671696202
"Pictou Population Center, NS, Canada",0.33555833735963114,0.502473265027144,0.1619683976132249
"Arthur Population Center, ON, Canada",0.33670510618147553,0.5573496442160789,0.10594524960244547
"Thamesford Population Center, ON, Canada",0.27520294220299585,0.6305988225026864,0.09419823529431783
"Fort Nelson Population Center, BC, Canada",0.40861135848826696,0.46042864548932805,0.13095999602240493
"Eskasoni 3 Population Center, NS, Canada",0.6839723319802485,0.2372002119213197,0.07882745609843184
"Black Diamond Population Center, AB, Canada",0.261204461067215,0.5894486095611551,0.14934692937162994
"Harrow Population Center, ON, Canada",0.31991934797451826,0.5694217338392209,0.11065891818626096
"Bedford Population Center, QC, Canada",0.477004116683635,0.3608074011774602,0.16218848213890485
"Liverpool Population Center, NS, Canada",0.34161812330682906,0.5158473782200713,0.14253449847309974
"Ville Lambert Population Center, QC, Canada",0.5720759715186745,0.3273934087402962,0.10053061974102925
"Neuville Population Center, QC, Canada",0.5225837548644996,0.3423312567956084,0.13508498833989202
"Osgoode Population Center, ON, Canada",0.2949764746002138,0.6066538216068599,0.09836970379292645
"Saint-Pascal Population Center, QC, Canada",0.46429208931638355,0.42008188146332465,0.11562602922029194
"Lac-Lapierre Population Center, QC, Canada",0.6073594657828839,0.2725938231145944,0.12004671110252177
"Elmvale Population Center, ON, Canada",0.3039810408721413,0.5608673259621866,0.13515163316567205
"Grimshaw Population Center, AB, Canada",0.3420502652590965,0.5381477412786025,0.11980199346230111
"Cap-aux-Meules Population Center, QC, Canada",0.5115436357804192,0.4008871041896095,0.08756926002997144
"Killarney Population Center, MB, Canada",0.2520921259428688,0.6552665543683772,0.09264131968875398
"Fenelon Falls Population Center, ON, Canada",0.27025288189372193,0.5705663946076363,0.1591807234986418
"Château-Richer Population Center, QC, Canada",0.5783708261903656,0.3168661866282325,0.10476298718140176
"Moosomin Population Center, SK, Canada",0.2767393290240187,0.6324480045057209,0.09081266647026043
"La Salle Population Center, MB, Canada",0.2749661172049313,0.662792019772301,0.062241863022767775
"Berwick Population Center, NS, Canada",0.27877801924974366,0.5785355061934403,0.14268647455681616
"Wawa Population Center, ON, Canada",0.35527144678229383,0.5379182694671579,0.10681028375054821
"Forest Population Center, ON, Canada",0.29510514196543924,0.5909886246415036,0.11390623339305714
"Fairview Population Center, AB, Canada",0.3400724005038732,0.5500806051962107,0.10984699429991597
"Cabano Population Center, QC, Canada",0.48952468946974165,0.3693501352971736,0.14112517523308477
"Winchester Population Center, ON, Canada",0.3056798593672593,0.54840057587677,0.14591956475597062
"Turner Valley Population Center, AB, Canada",0.27868725589842286,0.5855497025636792,0.13576304153789798
"Minnedosa Population Center, MB, Canada",0.3040592904998372,0.5853155564485182,0.11062515305164475
"Unity Population Center, SK, Canada",0.26913421041801006,0.6496028425226017,0.08126294705938841
"Lunenburg Population Center, NS, Canada",0.2684156494625647,0.6199872346479123,0.1115971158895231
"Dresden Population Center, ON, Canada",0.30038730267666836,0.5813266590361192,0.11828603828721236
"Morrisburg Population Center, ON, Canada",0.3009268466574054,0.5638541349460263,0.13521901839656825
"Saint-Honoré Population Center, QC, Canada",0.5239405218390518,0.37896406579818387,0.09709541236276434
"Tumbler Ridge Population Center, BC, Canada",0.3540399919520833,0.5105453075506154,0.1354147004973012
"Rosetown Population Center, SK, Canada",0.2895108155528017,0.6168239205918801,0.09366526385531818
"Hay River Population Center, NT, Canada",0.4624039102030353,0.4339343293883507,0.10366176040861408
"Chase Population Center, BC, Canada",0.23047970076292965,0.6224318478201454,0.14708845141692503
"Dalhousie Population Center, NB, Canada",0.31290123430140454,0.5437056672523732,0.14339309844622225
"Blind Bay Population Center, BC, Canada",0.19993712099420707,0.6876562964079954,0.11240658259779762
"Lake Echo Population Center, NS, Canada",0.3574531448713801,0.5055778563926969,0.13696899873592286
"Pilot Butte Population Center, SK, Canada",0.30086931222062546,0.594248961850771,0.10488172592860354
"Wyoming Population Center, ON, Canada",0.2623869334313642,0.6443387711058924,0.09327429546274335
"Gimli Population Center, MB, Canada",0.2584986774252163,0.6067046775483108,0.13479664502647282
"Colchester Population Center, ON, Canada",0.28927040713150715,0.578523285810623,0.13220630705786993
"Assiniboia Population Center, SK, Canada",0.26700251889168775,0.6347607052896725,0.0982367758186399
"Indian Brook 14 Population Center, NS, Canada",0.4199197848073197,0.47455674357169714,0.10552347162098322
"Évain Population Center, QC, Canada",0.5915566070635823,0.3116078386225293,0.09683555431388831
"Magrath Population Center, AB, Canada",0.26458027575767656,0.6562279064285638,0.07919181781375949
"Drayton Population Center, ON, Canada",0.26585205853075455,0.6572339723537032,0.07691396911554237
"Sexsmith Population Center, AB, Canada",0.35207222045002673,0.5382973942645327,0.10963038528544039
"Constance Bay Population Center, ON, Canada",0.3299492385786802,0.5101522842639594,0.15989847715736044
"Fort-Coulonge Population Center, QC, Canada",0.3621033423362552,0.5292636322090489,0.10863302545469598
