longname,Mean high temp,Mean high heat index,Mean high dewpt,High temperature Above 90°F %,High temperature Between 40 and 90°F %,High temperature Below 40°F %,Humid days (dewpt > 70°F) %,Non-humid days (50°F < dewpt < 70°F) %,Dry days (dewpt < 50°F) %,Mean sunny hours,Rainfall,Snowfall [rain-equivalent],High windspeed (>10mph) days %,Mean high temperature in summer,Mean high temperature in winter,Mean high temperature in fall,Mean high temperature in spring
"Kongo Central, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,
"Oklahoma, USA",72.51832254334948,73.64521745450942,53.6195991809424,0.18459680120746488,0.7689956549161606,0.046407543876382254,0.18065414338314198,0.4309659039412644,0.38837995267559583,6.457628040220137,0.8910700070583654,0.027406117867797227,0.2754933052422883,91.13343159593603,54.4692514504607,65.74420698414791,77.75923743369584
"İzmir, Turkey",,,,,,,,,,,,,,,,,
"Guerrero, Mexico",,,,,,,,,,,,,,,,,
"Sikasso, Mali",,,,,,,,,,,,,,,,,
"Tatarstan, Respublika, Russia",,,,,,,,,,,,,,,,,
"Tā‘izz, Yemen",,,,,,,,,,,,,,,,,
"Maritime (Région), Togo",,,,,,,,,,,,,,,,,
"Puglia, Italy",,,,,,,,,,,,,,,,,
"Kafr ash Shaykh, Egypt",,,,,,,,,,,,,,,,,
"Sabah, Malaysia",,,,,,,,,,,,,,,,,
"Magway, Myanmar",,,,,,,,,,,,,,,,,
"Samarqand, Uzbekistan",,,,,,,,,,,,,,,,,
"Meghālaya, India",,,,,,,,,,,,,,,,,
"Johor, Malaysia",,,,,,,,,,,,,,,,,
"Farg'ona, Uzbekistan",,,,,,,,,,,,,,,,,
"Pays de la Loire, France",,,,,,,,,,,,,,,,,
"Al Fayyūm, Egypt",,,,,,,,,,,,,,,,,
"Banaadir, Somalia",,,,,,,,,,,,,,,,,
"Eastern Equatoria, South Sudan",,,,,,,,,,,,,,,,,
"Zuid-Holland, Netherlands",,,,,,,,,,,,,,,,,
"Est, Rwanda",,,,,,,,,,,,,,,,,
"Attikí, Greece",,,,,,,,,,,,,,,,,
"Jambi, Indonesia",,,,,,,,,,,,,,,,,
"Yobe, Nigeria",,,,,,,,,,,,,,,,,
"Yogyakarta, Indonesia",,,,,,,,,,,,,,,,,
"Huíla, Angola",,,,,,,,,,,,,,,,,
"Lusaka, Zambia",,,,,,,,,,,,,,,,,
"wallonne, Région, Belgium",,,,,,,,,,,,,,,,,
"Santa Fe, Argentina",,,,,,,,,,,,,,,,,
"Córdoba, Argentina",,,,,,,,,,,,,,,,,
"Rio Grande do Norte, Brazil",,,,,,,,,,,,,,,,,
"Ebonyi, Nigeria",,,,,,,,,,,,,,,,,
"Azad Jammu and Kashmir, Pakistan",,,,,,,,,,,,,,,,,
"Toscana, Italy",,,,,,,,,,,,,,,,,
"Connecticut, USA",59.57210277923615,58.73425005500107,46.992981625517615,0.01714220611219846,0.8172315192069052,0.16562627468089502,0.07891518141381632,0.40453253860654037,0.516552279979642,4.8875777202796735,1.074831079409457,0.11854474232626205,0.19865787615405867,79.41606605009694,39.485039247453386,54.9172823021687,63.507727158012784
"Chihuahua, Mexico",,,,,,,,,,,,,,,,,
"Tamaulipas, Mexico",,,,,,,,,,,,,,,,,
"Dakar, Senegal",,,,,,,,,,,,,,,,,
"Al Ḩudaydah, Yemen",,,,,,,,,,,,,,,,,
"Mato Grosso, Brazil",,,,,,,,,,,,,,,,,
"Ibb, Yemen",,,,,,,,,,,,,,,,,
"Kwilu, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,
"Berlin, Germany",,,,,,,,,,,,,,,,,
"Shamāl Dārfūr, Sudan",,,,,,,,,,,,,,,,,
"Bamako, Mali",,,,,,,,,,,,,,,,,
"Wielkopolskie, Poland",,,,,,,,,,,,,,,,,
"Busan-gwangyeoksi, South Korea",,,,,,,,,,,,,,,,,
"Chelyabinskaya oblast', Russia",,,,,,,,,,,,,,,,,
"Kwara, Nigeria",,,,,,,,,,,,,,,,,
"Baja California, Mexico",,,,,,,,,,,,,,,,,
"Dagestan, Respublika, Russia",,,,,,,,,,,,,,,,,
"Khatlon, Tajikistan",,,,,,,,,,,,,,,,,
"Tete, Mozambique",,,,,,,,,,,,,,,,,
"Gyeongsangnam-do, South Korea",,,,,,,,,,,,,,,,,
"Thanh Hóa, Vietnam",,,,,,,,,,,,,,,,,
"Cross River, Nigeria",,,,,,,,,,,,,,,,,
"Guatemala, Guatemala",,,,,,,,,,,,,,,,,
"Alagoas, Brazil",,,,,,,,,,,,,,,,,
"Laguna, Philippines",,,,,,,,,,,,,,,,,
"Banī Suwayf, Egypt",,,,,,,,,,,,,,,,,
"Małopolskie, Poland",,,,,,,,,,,,,,,,,
"Manipur, India",,,,,,,,,,,,,,,,,
"Pangasinan, Philippines",,,,,,,,,,,,,,,,,
"Hidalgo, Mexico",,,,,,,,,,,,,,,,,
"Piauí, Brazil",,,,,,,,,,,,,,,,,
"Kindia, Guinea",,,,,,,,,,,,,,,,,
"Bretagne, France",,,,,,,,,,,,,,,,,
"Sudūr Pashchim, Nepal",,,,,,,,,,,,,,,,,
"Bursa, Turkey",,,,,,,,,,,,,,,,,
"Santa Cruz, Bolivia",,,,,,,,,,,,,,,,,
"P’yŏngyang [Phyeongyang], North Korea",,,,,,,,,,,,,,,,,
"Puerto Rico, USA",82.48820226465362,88.34945521001143,72.90654775921985,0.0004361713131808324,0.999563828686816,0.0,0.8240702274262434,0.17592977257375528,0.0,6.330060990862417,1.061275655243601,0.0,0.29137858182455395,84.83134692002211,80.03768333716854,82.60886752703712,82.381912728907
"Normandie, France",,,,,,,,,,,,,,,,,
"Utah, USA",60.740762473437734,58.196907002509874,36.74604985952596,0.08620049324089606,0.7054649564624452,0.20833455029665457,1.188831798089033e-05,0.16063066871302514,0.8393574429689946,6.714668874031745,0.2611301409452721,0.241775566124783,0.007065814139297243,85.37638825662371,39.12454961300999,52.09749112470699,65.13912554382573
"Hamgyŏng-namdo [Hamkyeongnamto], North Korea",,,,,,,,,,,,,,,,,
"Taraba, Nigeria",,,,,,,,,,,,,,,,,
"Qashqadaryo, Uzbekistan",,,,,,,,,,,,,,,,,
"Tabora, Tanzania",,,,,,,,,,,,,,,,,
"Ouest, Haiti",,,,,,,,,,,,,,,,,
"Ðồng Nai, Vietnam",,,,,,,,,,,,,,,,,
"Āz̄arbāyjān-e Gharbī, Iran",,,,,,,,,,,,,,,,,
"Al Başrah, Iraq",,,,,,,,,,,,,,,,,
"nohiyahoi tobei jumhurí, Tajikistan",,,,,,,,,,,,,,,,,
"Ségou, Mali",,,,,,,,,,,,,,,,,
"Amānat al ‘Āşimah [city], Yemen",,,,,,,,,,,,,,,,,
"Samarskaya oblast', Russia",,,,,,,,,,,,,,,,,
"Negros Occidental, Philippines",,,,,,,,,,,,,,,,,
"Iowa, USA",59.64397554092556,59.133314038878545,45.88413206938752,0.031209972679425563,0.7406483884754523,0.22814163884511388,0.11280356949142784,0.34520592615755485,0.5419905043510137,5.111366981561104,0.8459467169160827,0.1003986878793579,0.34298045543577843,81.66043060252314,34.88926965174311,52.61500006299598,68.23466797573124
"Āz̄arbāyjān-e Sharqī, Iran",,,,,,,,,,,,,,,,,
"Kagera, Tanzania",,,,,,,,,,,,,,,,,
"Xizang Zizhiqu, China",,,,,,,,,,,,,,,,,
"Lomami, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,
"Pichincha, Ecuador",,,,,,,,,,,,,,,,,
"Wales, United Kingdom",,,,,,,,,,,,,,,,,
"Distrito Federal, Brazil",,,,,,,,,,,,,,,,,
"Sulawesi Tengah, Indonesia",,,,,,,,,,,,,,,,,
"Dnipropetrovska oblast, Ukraine",,,,,,,,,,,,,,,,,
"Sonora, Mexico",,,,,,,,,,,,,,,,,
"Māzandarān, Iran",,,,,,,,,,,,,,,,,
"Herāt, Afghanistan",,,,,,,,,,,,,,,,,
"Abū Z̧aby, United Arab Emirates",,,,,,,,,,,,,,,,,
"Eastern, Ghana",,,,,,,,,,,,,,,,,
"La Paz, Bolivia",,,,,,,,,,,,,,,,,
"Sud, Rwanda",,,,,,,,,,,,,,,,,
"Nevada, USA",74.28891955135641,71.45532146811048,34.6886393517135,0.2606404771178548,0.7039233703159927,0.035436152566155864,0.0014251374795633401,0.09263990075879001,0.9059349617616362,8.298729210757983,0.14225364048047812,0.06418272230811753,0.0248601889317074,95.06925711384976,55.93789270830328,66.59551213933823,78.50130892387433
"Batangas, Philippines",,,,,,,,,,,,,,,,,
"Dubayy, United Arab Emirates",,,,,,,,,,,,,,,,,
"Şalāḩ ad Dīn, Iraq",,,,,,,,,,,,,,,,,
"Cundinamarca, Colombia",,,,,,,,,,,,,,,,,
"Andijon, Uzbekistan",,,,,,,,,,,,,,,,,
"Nizhegorodskaya oblast', Russia",,,,,,,,,,,,,,,,,
"Rizal, Philippines",,,,,,,,,,,,,,,,,
"Arkansas, USA",71.78749968155026,73.51259784837023,55.94598229619208,0.14269234212803125,0.8160137058403942,0.04129395203157427,0.24053412425701923,0.4258882691882374,0.33357760655473545,5.779176644441438,1.1860932920608869,0.02024570910384364,0.09262395655224408,89.21954033083189,54.301127258125426,65.55369609797843,77.16187150487539
"Lilongwe, Malawi",,,,,,,,,,,,,,,,,
"Shamāl Kurdufān, Sudan",,,,,,,,,,,,,,,,,
"Coahuila de Zaragoza, Mexico",,,,,,,,,,,,,,,,,
"Gombe, Nigeria",,,,,,,,,,,,,,,,,
"Lualaba, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,
"Souss-Massa, Morocco",,,,,,,,,,,,,,,,,
"Nghệ An, Vietnam",,,,,,,,,,,,,,,,,
"Wakiso, Uganda",,,,,,,,,,,,,,,,,
"Mississippi, USA",75.0836511963637,77.93269453033237,60.40402503514114,0.15160277837793465,0.8352925704840283,0.013104651138023142,0.322836119142174,0.4474677861735516,0.22969609468427857,5.619887750859745,1.322544515016958,0.005022254716369484,0.09233152183876138,89.39668971298568,60.21903591767971,70.01269569485622,79.94816049499369
"Sinaloa, Mexico",,,,,,,,,,,,,,,,,
"Morogoro, Tanzania",,,,,,,,,,,,,,,,,
"Koulikoro, Mali",,,,,,,,,,,,,,,,,
"Kansas, USA",67.38285223816685,67.66690745231327,49.769561402943665,0.12051152099190506,0.7746017449896517,0.10488673401844693,0.1387324326494747,0.3887073431082289,0.47256022424230026,6.052484723173837,0.8483972154118995,0.054239948551175615,0.29890648408652554,87.70440957617294,46.94359667754125,60.15104643339462,73.66803219917995
"Schleswig-Holstein, Germany",,,,,,,,,,,,,,,,,
"Stavropol'skiy kray, Russia",,,,,,,,,,,,,,,,,
"Kyiv, Ukraine",,,,,,,,,,,,,,,,,
"Kigoma, Tanzania",,,,,,,,,,,,,,,,,
"Dolnośląskie, Poland",,,,,,,,,,,,,,,,,
"Montagnes, Ivory Coast",,,,,,,,,,,,,,,,,
"San Luis Potosí, Mexico",,,,,,,,,,,,,,,,,
"Noord-Holland, Netherlands",,,,,,,,,,,,,,,,,
"Kayes, Mali",,,,,,,,,,,,,,,,,
"Rīf Dimashq, Syria",,,,,,,,,,,,,,,,,
"Mato Grosso do Sul, Brazil",,,,,,,,,,,,,,,,,
"Pampanga, Philippines",,,,,,,,,,,,,,,,,
"Tshopo, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,
"Incheon-gwangyeoksi, South Korea",,,,,,,,,,,,,,,,,
"Ibaraki, Japan",,,,,,,,,,,,,,,,,
"Bourgogne-Franche-Comté, France",,,,,,,,,,,,,,,,,
"P’yŏngan-bukto [Phyeonganpukto], North Korea",,,,,,,,,,,,,,,,,
"Namangan, Uzbekistan",,,,,,,,,,,,,,,,,
"Iloilo, Philippines",,,,,,,,,,,,,,,,,
"Mopti, Mali",,,,,,,,,,,,,,,,,
"Abuja Federal Capital Territory, Nigeria",,,,,,,,,,,,,,,,,
"Novosibirskaya oblast', Russia",,,,,,,,,,,,,,,,,
"Leinster, Ireland",,,,,,,,,,,,,,,,,
"Free State, South Africa",,,,,,,,,,,,,,,,,
"North, Cameroon",,,,,,,,,,,,,,,,,
"Ouest, Rwanda",,,,,,,,,,,,,,,,,
"Tabasco, Mexico",,,,,,,,,,,,,,,,,
"Hirosima, Japan",,,,,,,,,,,,,,,,,
"Central, Ghana",,,,,,,,,,,,,,,,,
"Kankan, Guinea",,,,,,,,,,,,,,,,,
"Almaty oblysy, Kazakhstan",,,,,,,,,,,,,,,,,
"Geita, Tanzania",,,,,,,,,,,,,,,,,
"Tanga, Tanzania",,,,,,,,,,,,,,,,,
"Sarawak, Malaysia",,,,,,,,,,,,,,,,,
"Sassandra-Marahoué, Ivory Coast",,,,,,,,,,,,,,,,,
"Béni Mellal-Khénifra, Morocco",,,,,,,,,,,,,,,,,
"Bas-Sassandra, Ivory Coast",,,,,,,,,,,,,,,,,
"Sulawesi Tenggara, Indonesia",,,,,,,,,,,,,,,,,
"Western Australia, Australia",,,,,,,,,,,,,,,,,
"Al Baḩr al Aḩmar, Sudan",,,,,,,,,,,,,,,,,
"Sughd, Tajikistan",,,,,,,,,,,,,,,,,
"Nasarawa, Nigeria",,,,,,,,,,,,,,,,,
"Dosso, Niger",,,,,,,,,,,,,,,,,
"Krasnoyarskiy kray, Russia",,,,,,,,,,,,,,,,,
"Madhyama paḷāta, Sri Lanka",,,,,,,,,,,,,,,,,
"Gyeongsangbuk-do, South Korea",,,,,,,,,,,,,,,,,
"Copperbelt, Zambia",,,,,,,,,,,,,,,,,
"Kharkivska oblast, Ukraine",,,,,,,,,,,,,,,,,
"Davao del Sur, Philippines",,,,,,,,,,,,,,,,,
"Atlántico, Colombia",,,,,,,,,,,,,,,,,
"Kemerovskaya oblast', Russia",,,,,,,,,,,,,,,,,
"Dakuṇu paḷāta, Sri Lanka",,,,,,,,,,,,,,,,,
"Hwanghae-namdo [Hwanghainamto], North Korea",,,,,,,,,,,,,,,,,
"Bayelsa, Nigeria",,,,,,,,,,,,,,,,,
"Kalimantan Tengah, Indonesia",,,,,,,,,,,,,,,,,
"Arbīl, Iraq",,,,,,,,,,,,,,,,,
"Dodoma, Tanzania",,,,,,,,,,,,,,,,,
"An Nīl al Abyaḑ, Sudan",,,,,,,,,,,,,,,,,
"Sulawesi Utara, Indonesia",,,,,,,,,,,,,,,,,
"Sīstān va Balūchestān, Iran",,,,,,,,,,,,,,,,,
"Perak, Malaysia",,,,,,,,,,,,,,,,,
"Vayamba paḷāta, Sri Lanka",,,,,,,,,,,,,,,,,
"Antalya, Turkey",,,,,,,,,,,,,,,,,
"Sizuoka, Japan",,,,,,,,,,,,,,,,,
"Hauts-Bassins, Burkina Faso",,,,,,,,,,,,,,,,,
"Maputo (City), Mozambique",,,,,,,,,,,,,,,,,
"Noord-Brabant, Netherlands",,,,,,,,,,,,,,,,,
"Centre-Val de Loire, France",,,,,,,,,,,,,,,,,
"Surxondaryo, Uzbekistan",,,,,,,,,,,,,,,,,
"Permskiy kray, Russia",,,,,,,,,,,,,,,,,
"Volgogradskaya oblast', Russia",,,,,,,,,,,,,,,,,
"Brandenburg, Germany",,,,,,,,,,,,,,,,,
"HaMerkaz, Israel",,,,,,,,,,,,,,,,,
"Samut Prakan, Thailand",,,,,,,,,,,,,,,,,
"Bābil, Iraq",,,,,,,,,,,,,,,,,
"Miyagi, Japan",,,,,,,,,,,,,,,,,
"L'Oriental, Morocco",,,,,,,,,,,,,,,,,
"Miranda, Venezuela",,,,,,,,,,,,,,,,,
"Lvivska oblast, Ukraine",,,,,,,,,,,,,,,,,
"Stockholms län, Sweden",,,,,,,,,,,,,,,,,
"Galicia, Spain",,,,,,,,,,,,,,,,,
"Kyôto, Japan",,,,,,,,,,,,,,,,,
"Saratovskaya oblast', Russia",,,,,,,,,,,,,,,,,
"Quezon, Philippines",,,,,,,,,,,,,,,,,
"Kepulauan Riau, Indonesia",,,,,,,,,,,,,,,,,
"Nueva Ecija, Philippines",,,,,,,,,,,,,,,,,
"Łódzkie, Poland",,,,,,,,,,,,,,,,,
"Benguela, Angola",,,,,,,,,,,,,,,,,
"Al Madīnah al Munawwarah, Saudi Arabia",,,,,,,,,,,,,,,,,
"Bolívar, Colombia",,,,,,,,,,,,,,,,,
"Mandera, Kenya",,,,,,,,,,,,,,,,,
"Sergipe, Brazil",,,,,,,,,,,,,,,,,
"Sofala, Mozambique",,,,,,,,,,,,,,,,,
"Ciudad Autónoma de Buenos Aires, Argentina",,,,,,,,,,,,,,,,,
"Camarines Sur, Philippines",,,,,,,,,,,,,,,,,
"Nakuru, Kenya",,,,,,,,,,,,,,,,,
"Al Anbār, Iraq",,,,,,,,,,,,,,,,,
"Irkutskaya oblast', Russia",,,,,,,,,,,,,,,,,
"Manica, Mozambique",,,,,,,,,,,,,,,,,
"Daegu-gwangyeoksi, South Korea",,,,,,,,,,,,,,,,,
"Voronezhskaya oblast', Russia",,,,,,,,,,,,,,,,,
"Lisboa, Portugal",,,,,,,,,,,,,,,,,
"Dhī Qār, Iraq",,,,,,,,,,,,,,,,,
"Hamgyŏng-bukto [Hamkyeongpukto], North Korea",,,,,,,,,,,,,,,,,
"Ḩajjah, Yemen",,,,,,,,,,,,,,,,,
"Wilayah Persekutuan Kuala Lumpur, Malaysia",,,,,,,,,,,,,,,,,
"Đắk Lắk, Vietnam",,,,,,,,,,,,,,,,,
"Pomorskie, Poland",,,,,,,,,,,,,,,,,
"Odeska oblast, Ukraine",,,,,,,,,,,,,,,,,
"Mara, Tanzania",,,,,,,,,,,,,,,,,
"Nakhon Ratchasima, Thailand",,,,,,,,,,,,,,,,,
"Sud-Ubangi, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,
"Arusha, Tanzania",,,,,,,,,,,,,,,,,
"Sharq Dārfūr, Sudan",,,,,,,,,,,,,,,,,
"Maniema, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,
"Konya, Turkey",,,,,,,,,,,,,,,,,
"Alger, Algeria",,,,,,,,,,,,,,,,,
"Western, Ghana",,,,,,,,,,,,,,,,,
"Dahūk, Iraq",,,,,,,,,,,,,,,,,
"Southern, Zambia",,,,,,,,,,,,,,,,,
"Nangarhār, Afghanistan",,,,,,,,,,,,,,,,,
"Niigata, Japan",,,,,,,,,,,,,,,,,
"Castilla y León, Spain",,,,,,,,,,,,,,,,,
"Santander, Colombia",,,,,,,,,,,,,,,,,
"Altayskiy kray, Russia",,,,,,,,,,,,,,,,,
"Nord, Rwanda",,,,,,,,,,,,,,,,,
"Eastern, Zambia",,,,,,,,,,,,,,,,,
"Islamabad, Pakistan",,,,,,,,,,,,,,,,,
"Carabobo, Venezuela",,,,,,,,,,,,,,,,,
"Hwanghae-bukto [Hwanghaipukto], North Korea",,,,,,,,,,,,,,,,,
"Gaziantep, Turkey",,,,,,,,,,,,,,,,,
"Sachsen-Anhalt, Germany",,,,,,,,,,,,,,,,,
"Thiès, Senegal",,,,,,,,,,,,,,,,,
"Alborz, Iran",,,,,,,,,,,,,,,,,
"Northern, Ghana",,,,,,,,,,,,,,,,,
"Hamadān, Iran",,,,,,,,,,,,,,,,,
"Cần Thơ, Vietnam",,,,,,,,,,,,,,,,,
"An Giang, Vietnam",,,,,,,,,,,,,,,,,
"Cabo Delgado, Mozambique",,,,,,,,,,,,,,,,,
"Kilimanjaro, Tanzania",,,,,,,,,,,,,,,,,
"Querétaro, Mexico",,,,,,,,,,,,,,,,,
"Yucatán, Mexico",,,,,,,,,,,,,,,,,
"Chungcheongnam-do, South Korea",,,,,,,,,,,,,,,,,
"Manicaland, Zimbabwe",,,,,,,,,,,,,,,,,
"Gīlān, Iran",,,,,,,,,,,,,,,,,
"Podkarpackie, Poland",,,,,,,,,,,,,,,,,
"Leningradskaya oblast', Russia",,,,,,,,,,,,,,,,,
"Türkistan oblysy, Kazakhstan",,,,,,,,,,,,,,,,,
"Chiang Mai, Thailand",,,,,,,,,,,,,,,,,
"Kedah, Malaysia",,,,,,,,,,,,,,,,,
"Federacija Bosne i Hercegovine, Bosnia and Herzegovina",,,,,,,,,,,,,,,,,
"Canarias, Spain",,,,,,,,,,,,,,,,,
"Lubelskie, Poland",,,,,,,,,,,,,,,,,
"As Sulaymānīyah, Iraq",,,,,,,,,,,,,,,,,
"Gelderland, Netherlands",,,,,,,,,,,,,,,,,
"Niassa, Mozambique",,,,,,,,,,,,,,,,,
"New Mexico, USA",69.37937523826159,67.03906371041994,36.463356321380346,0.11872690414334364,0.8257530477600692,0.055520048096581724,0.0003338869803218256,0.23082178957572008,0.7688443234439576,8.017022856314455,0.2298192479806241,0.04818749587337331,0.12020810041734588,86.30265923797012,52.03083480844156,61.79711022350261,76.44217954870412
"Şanlıurfa, Turkey",,,,,,,,,,,,,,,,,
"Mbeya, Tanzania",,,,,,,,,,,,,,,,,
"Artibonite, Haiti",,,,,,,,,,,,,,,,,
"Dhamār, Yemen",,,,,,,,,,,,,,,,,
"Gandaki, Nepal",,,,,,,,,,,,,,,,,
"Kujawsko-pomorskie, Poland",,,,,,,,,,,,,,,,,
"Cochabamba, Bolivia",,,,,,,,,,,,,,,,,
"Luhanska oblast, Ukraine",,,,,,,,,,,,,,,,,
"Nagano, Japan",,,,,,,,,,,,,,,,,
"Leyte, Philippines",,,,,,,,,,,,,,,,,
"Francisco Morazán, Honduras",,,,,,,,,,,,,,,,,
"Cuanza-Sul, Angola",,,,,,,,,,,,,,,,,
"Thüringen, Germany",,,,,,,,,,,,,,,,,
"La Habana, Cuba",,,,,,,,,,,,,,,,,
"Huambo, Angola",,,,,,,,,,,,,,,,,
"Tipaza, Algeria",,,,,,,,,,,,,,,,,
"Āsīr, Saudi Arabia",,,,,,,,,,,,,,,,,
"Sabaragamuva paḷāta, Sri Lanka",,,,,,,,,,,,,,,,,
"País Vasco, Spain",,,,,,,,,,,,,,,,,
"Gihu, Japan",,,,,,,,,,,,,,,,,
"Kakamega, Kenya",,,,,,,,,,,,,,,,,
"Castilla-La Mancha, Spain",,,,,,,,,,,,,,,,,
"Mendoza, Argentina",,,,,,,,,,,,,,,,,
"Harare, Zimbabwe",,,,,,,,,,,,,,,,,
"Āfar, Ethiopia",,,,,,,,,,,,,,,,,
"Mashonaland West, Zimbabwe",,,,,,,,,,,,,,,,,
"Mont-Liban, Lebanon",,,,,,,,,,,,,,,,,
"Horad Minsk, Belarus",,,,,,,,,,,,,,,,,
"Kachin, Myanmar",,,,,,,,,,,,,,,,,
"Distrito Federal, Venezuela",,,,,,,,,,,,,,,,,
"Kassalā, Sudan",,,,,,,,,,,,,,,,,
"Morelos, Mexico",,,,,,,,,,,,,,,,,
"Cortés, Honduras",,,,,,,,,,,,,,,,,
"Shinyanga, Tanzania",,,,,,,,,,,,,,,,,
"Maluku, Indonesia",,,,,,,,,,,,,,,,,
"Savanes, Ivory Coast",,,,,,,,,,,,,,,,,
"Nāgāland, India",,,,,,,,,,,,,,,,,
"Mon, Myanmar",,,,,,,,,,,,,,,,,
"La Libertad, Peru",,,,,,,,,,,,,,,,,
"West, Cameroon",,,,,,,,,,,,,,,,,
"Midlands, Zimbabwe",,,,,,,,,,,,,,,,,
"Est, Burkina Faso",,,,,,,,,,,,,,,,,
"Nebraska, USA",62.963461853267475,62.47582242352496,45.69541600320557,0.07847497534733366,0.7463915989354539,0.17513342571721618,0.09983740780333213,0.3425959602483672,0.5575666319482971,5.884793666211812,0.7064825985357972,0.09069628700272855,0.37400160815288025,84.88073246897672,39.93994143846271,55.50605165273021,70.3710321876886
"Durango, Mexico",,,,,,,,,,,,,,,,,
"Hatay, Turkey",,,,,,,,,,,,,,,,,
"Hukusima, Japan",,,,,,,,,,,,,,,,,
"Piura, Peru",,,,,,,,,,,,,,,,,
"Simiyu, Tanzania",,,,,,,,,,,,,,,,,
"Wien, Austria",,,,,,,,,,,,,,,,,
"Az Zarqā’, Jordan",,,,,,,,,,,,,,,,,
"North-West, Cameroon",,,,,,,,,,,,,,,,,
"Buxoro, Uzbekistan",,,,,,,,,,,,,,,,,
"Vojvodina, Serbia",,,,,,,,,,,,,,,,,
"Kiambu, Kenya",,,,,,,,,,,,,,,,,
"Shabeellaha Hoose, Somalia",,,,,,,,,,,,,,,,,
"Northern Ireland, United Kingdom",,,,,,,,,,,,,,,,,
"Orenburgskaya oblast', Russia",,,,,,,,,,,,,,,,,
"Rakhine, Myanmar",,,,,,,,,,,,,,,,,
"Boucle du Mouhoun, Burkina Faso",,,,,,,,,,,,,,,,,
"Équateur, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,
"Phnom Penh [Phnum Pénh], Cambodia",,,,,,,,,,,,,,,,,
"Primorskiy kray, Russia",,,,,,,,,,,,,,,,,
"Avtonomna Respublika Krym, Ukraine",,,,,,,,,,,,,,,,,
"Dimashq, Syria",,,,,,,,,,,,,,,,,
"Okayama, Japan",,,,,,,,,,,,,,,,,
"Woqooyi Galbeed, Somalia",,,,,,,,,,,,,,,,,
"Misamis Oriental, Philippines",,,,,,,,,,,,,,,,,
"Totigi, Japan",,,,,,,,,,,,,,,,,
"South-West, Cameroon",,,,,,,,,,,,,,,,,
"Beograd, Serbia",,,,,,,,,,,,,,,,,
"Bengkulu, Indonesia",,,,,,,,,,,,,,,,,
"Singida, Tanzania",,,,,,,,,,,,,,,,,
"Gôh-Djiboua, Ivory Coast",,,,,,,,,,,,,,,,,
"Hải Phòng, Vietnam",,,,,,,,,,,,,,,,,
"Volta, Ghana",,,,,,,,,,,,,,,,,
"Vakinankaratra, Madagascar",,,,,,,,,,,,,,,,,
"Diyālá, Iraq",,,,,,,,,,,,,,,,,
"Western Area, Sierra Leone",,,,,,,,,,,,,,,,,
"Isabela, Philippines",,,,,,,,,,,,,,,,,
"Hovedstaden, Denmark",,,,,,,,,,,,,,,,,
"Gunma, Japan",,,,,,,,,,,,,,,,,
"Gharb Kurdufān, Sudan",,,,,,,,,,,,,,,,,
"Omskaya oblast', Russia",,,,,,,,,,,,,,,,,
"Masvingo, Zimbabwe",,,,,,,,,,,,,,,,,
"Chernihivska oblast, Ukraine",,,,,,,,,,,,,,,,,
"Bucureşti, Romania",,,,,,,,,,,,,,,,,
"Manyara, Tanzania",,,,,,,,,,,,,,,,,
"Nzérékoré, Guinea",,,,,,,,,,,,,,,,,
"Lorestān, Iran",,,,,,,,,,,,,,,,,
"Sinnār, Sudan",,,,,,,,,,,,,,,,,
"Tiền Giang, Vietnam",,,,,,,,,,,,,,,,,
"Vatovavy-Fitovinany, Madagascar",,,,,,,,,,,,,,,,,
"Thái Bình, Vietnam",,,,,,,,,,,,,,,,,
"Córdoba, Colombia",,,,,,,,,,,,,,,,,
"Long An, Vietnam",,,,,,,,,,,,,,,,,
"Oran, Algeria",,,,,,,,,,,,,,,,,
"Kiến Giang, Vietnam",,,,,,,,,,,,,,,,,
"Irbid, Jordan",,,,,,,,,,,,,,,,,
"Mersin, Turkey",,,,,,,,,,,,,,,,,
"Kocaeli, Turkey",,,,,,,,,,,,,,,,,
"Kentrikí Makedonía, Greece",,,,,,,,,,,,,,,,,
"Valparaíso, Chile",,,,,,,,,,,,,,,,,
"Xorazm, Uzbekistan",,,,,,,,,,,,,,,,,
"Diourbel, Senegal",,,,,,,,,,,,,,,,,
"Al Qādisīyah, Iraq",,,,,,,,,,,,,,,,,
"Idaho, USA",61.92733281141813,59.392595208315555,37.29777533642793,0.11321570464613451,0.7086406635265492,0.17814363182731593,6.71322779644577e-05,0.11754790268210477,0.8823849650399292,6.112051179549695,0.3251483776108876,0.13918209240181909,0.06103578143658403,86.36615301783308,41.07762634017284,52.39221394531908,66.63569506659921
"Nam Ðịnh, Vietnam",,,,,,,,,,,,,,,,,
"Pwani, Tanzania",,,,,,,,,,,,,,,,,
"Montserrado, Liberia",,,,,,,,,,,,,,,,,
"Porto, Portugal",,,,,,,,,,,,,,,,,
