longname,Population,Population [StatCan],Population [GHS-POP],Population (2010),Population Change (2010-2020),Population (2000),Population Change (2000-2020),PW Density (r=1km),PW Density (1km) [StatCan],PW Density (r=1km) [GHS-POP],PW Density (r=1km) (2010),PW Density (r=1km) Change (2010-2020),PW Density (r=1km) (2000),PW Density (r=1km) Change (2000-2020),AW Density,Area-weighted Density [StatCan],AW Density [GHS-POP],AW Density (2010),AW Density (2000),Area,Compactness
"Chiclayo Urban Center, Peru",,,603314.5,,,,,,,13230.585,,,,,,,11678.563833555087,,,51.659990782988615,0.41952552647723734
"Reynosa Urban Center, Mexico",,,602948.75,,,,,,,4272.2803,,,,,,,3561.505402141425,,,169.2960369054797,0.24605519923654628
"Bacolod Urban Center, Philippines",,,602398.5,,,,,,,6605.1934,,,,,,,6314.33066940812,,,95.40179815392317,0.23363000017363678
"Ribeirao Preto Urban Center, Brazil",,,597720.94,,,,,,,5604.0684,,,,,,,5363.3813097335,,,111.44479629208017,0.34793867820624924
"Samsun Urban Center, Turkey",,,595811.56,,,,,,,12362.066,,,,,,,8282.374108614826,,,71.9372917338125,0.12821747178414933
"Fuzhou (Jiangxi Sheng) Urban Center, China",,,595561.9,,,,,,,13048.664,,,,,,,8791.300263976631,,,67.74445839830811,0.23329113056789
"Ajmer Urban Center, India",,,595054.0,,,,,,,7518.7925,,,,,,,6223.7747987667,,,95.60982189103558,0.28844576939788263
"Malegaon Urban Center, India",,,592931.56,,,,,,,14939.199,,,,,,,12679.809568585726,,,46.761866516433344,0.4856932698048067
"Anand Urban Center, India",,,592800.3,,,,,,,12084.586,,,,,,,7176.141704532195,,,82.60710795685772,0.3828859365884632
"Lodz Urban Center, Poland",,,592706.1,,,,,,,5296.047,,,,,,,4138.347703911683,,,143.22289169654772,0.32515651399652323
"Uyo Urban Center, Nigeria",,,592681.3,,,,,,,6977.3145,,,,,,,8904.704335491038,,,66.55822475068369,0.40459789003174434
"Londrina Urban Center, Brazil",,,592298.0,,,,,,,3955.7168,,,,,,,3966.947881616817,,,149.3082383927353,0.24321589171855032
"Kuningan Urban Center, Indonesia",,,592248.25,,,,,,,4211.854,,,,,,,3796.9481826926526,,,155.9800717585774,0.21354953473318114
"Calabar Urban Center, Nigeria",,,592173.7,,,,,,,7139.665,,,,,,,6851.775021934198,,,86.42631808608836,0.24946476701901796
"Sfax Urban Center, Tunisia",,,591960.1,,,,,,,4067.1687,,,,,,,3955.727517971199,,,149.646334918337,0.23029126309372494
"市中区 Urban Center, China",,,591495.3,,,,,,,5473.132,,,,,,,2994.348244104963,,,197.53724826913148,0.15514403806328517
"Jiujiang Urban Center, China",,,591328.1,,,,,,,10201.847,,,,,,,5345.407497978894,,,110.62358206059724,0.19464553207762245
"Concepción Urban Center, Chile",,,590149.6,,,,,,,5550.261,,,,,,,4445.709499828762,,,132.74588117436173,0.18426833290615277
"Jaunpur Urban Center, India",,,590113.1,,,,,,,21440.342,,,,,,,16931.059134919506,,,34.853881278042415,0.381511432913443
"Al Khobar Urban Center, Saudi Arabia",,,589476.5,,,,,,,5073.356,,,,,,,4416.872941738248,,,133.46014426396724,0.3419318126992274
"Al-Minya Urban Center, Egypt",,,589169.9,,,,,,,13361.16,,,,,,,6876.477930738802,,,85.67901779577153,0.19160205560577453
"Larkana Urban Center, Pakistan",,,588685.25,,,,,,,22156.389,,,,,,,16414.750297973227,,,35.863186421586114,0.39726658955960253
"Weihai Urban Center, China",,,588355.9,,,,,,,16046.887,,,,,,,7556.537638011842,,,77.86051008869175,0.1563259198433423
"Beihai Urban Center, China",,,588249.1,,,,,,,6361.622,,,,,,,4729.105491678674,,,124.38908923370013,0.3043116335262566
"Shengze Urban Center, China",,,587185.06,,,,,,,9137.859,,,,,,,4750.429609519731,,,123.60672839426928,0.27979107744778553
"Kuchai Kot Urban Center, India",,,587175.8,,,,,,,3214.3894,,,,,,,1452.0754629109683,,,404.37003964166684,0.17450928854851988
"Kalemie Urban Center, Democratic Republic of the Congo",,,585641.0,,,,,,,19926.938,,,,,,,15115.37376796418,,,38.744725005822815,0.26573125078060095
"Dazhou Urban Center, China",,,585449.8,,,,,,,18926.9,,,,,,,11514.788397997683,,,50.843297528750455,0.2334174978853476
"Moriyama [Otsu] Urban Center, Japan",,,584780.0,,,,,,,3492.9592,,,,,,,2688.486637873029,,,217.5127046428779,0.10007545110230252
"Benghazi Urban Center, Libya",,,584605.5,,,,,,,4247.8936,,,,,,,3664.6118575718015,,,159.52726311030492,0.2752358057335155
"Yulin (Guangxi Zhuangzu Zizhiqu) Urban Center, China",,,583695.2,,,,,,,6684.7314,,,,,,,4654.455212350468,,,125.4056943014901,0.2773956699868743
"Nuevo Laredo Urban Center, Mexico-USA",,,583269.06,,,,,,,3326.4111,,,,,,,3002.563849844606,,,194.25700556881958,0.22591944447403547
"Pereira Urban Center, Colombia",,,582707.5,,,,,,,9538.797,,,,,,,9616.09957090888,,,60.597074281846744,0.29451227524832796
"Tyumen Urban Center, Russia",,,582322.25,,,,,,,4997.2686,,,,,,,3746.577030556125,,,155.42780656869684,0.1406415072238735
"Jamnagar Urban Center, India",,,581492.56,,,,,,,11223.781,,,,,,,7895.511487049442,,,73.6484980680212,0.3428082363194352
"Chifeng Urban Center, China",,,581189.3,,,,,,,7416.828,,,,,,,5592.00293381617,,,103.93222596243828,0.1418852733438643
"Huangdao Urban Center, China",,,580716.56,,,,,,,12858.318,,,,,,,3325.258057705832,,,174.63804385174515,0.1831153846437042
"Bouaké Urban Center, Ivory Coast",,,580684.6,,,,,,,5917.0938,,,,,,,7215.49272916041,,,80.47747351379677,0.4892016414447546
"Nampula Urban Center, Mozambique",,,580225.25,,,,,,,8864.735,,,,,,,10610.965885053329,,,54.68166199811356,0.4616667383137568
"Yongchuan Urban Center, China",,,580122.3,,,,,,,16985.803,,,,,,,11195.153641067593,,,51.81905770117491,0.2930022778352387
"Al Ismailiya Urban Center, Egypt",,,578703.2,,,,,,,13689.328,,,,,,,6597.532004689371,,,87.71510120582535,0.25499564627430865
"Vladivostok Urban Center, Russia",,,578664.6,,,,,,,4471.7363,,,,,,,3405.428811079199,,,169.9241584840583,0.06291779976382002
"Tampico Urban Center, Mexico",,,578162.75,,,,,,,5066.0376,,,,,,,4538.65250881888,,,127.38643217928544,0.2548179739372097
"Panjin Urban Center, China",,,578068.0,,,,,,,13077.957,,,,,,,6806.688106231906,,,84.92647099119264,0.19831742573498642
"Louxing Urban Center, China",,,577652.75,,,,,,,13094.621,,,,,,,9997.22778445181,,,57.78129321994589,0.3302782644638731
"Zhangjiakou Urban Center, China",,,577072.3,,,,,,,9627.505,,,,,,,6795.64484771395,,,84.91796222901888,0.13226436212041373
"Hengshui Urban Center, China",,,575261.56,,,,,,,17320.07,,,,,,,8730.858205746506,,,65.88831807179875,0.2683903297876763
"Blida Urban Center, Algeria",,,574155.1,,,,,,,7578.707,,,,,,,6612.521331459629,,,86.8284722604082,0.2170287109190049
"Dresden Urban Center, Germany",,,573860.5,,,,,,,3840.3713,,,,,,,3219.42383812054,,,178.2494411593264,0.13838202219307422
"Zinder Urban Center, Niger",,,573858.06,,,,,,,17953.53,,,,,,,18040.119052902526,,,31.810103958691464,0.5232746971062823
"Omaha Urban Center, USA",573124.0,,612742.56,535558.0,0.07014366324469058,490298.0,0.16892991609184618,1725.7719714575292,,1626.7423,1641.7363373868604,0.05118704639529854,1672.3000846574607,0.03197505477075972,1412.8949883404796,,1510.5647219435114,1320.2853381914742,1208.7080404822698,405.6380727014714,0.20024492802259056
"Kryvyi Rih Urban Center, Ukraine",,,572283.44,,,,,,,4457.6216,,,,,,,2216.6692045867467,,,258.17268373459933,0.28970103685944154
"Quebec Urban Center, Canada",,571761.0,596956.8,,,,,,3065.033621981847,2760.7712,,,,,,1977.5941531609574,2064.7408656582065,,,289.11948343198003,0.16388430909687635
"Arusha Urban Center, Tanzania",,,570853.56,,,,,,,5830.7036,,,,,,,5473.098834335964,,,104.30170910101243,0.2783175753622433
"Dagupan Urban Center, Philippines",,,570790.6,,,,,,,3648.35,,,,,,,2870.2569877771834,,,198.86394404078712,0.19739809261834887
"Dairut Urban Center, Egypt",,,570469.4,,,,,,,9250.887,,,,,,,5559.912177672065,,,102.60402624540295,0.26971450256945473
"Yaroslavl Urban Center, Russia",,,569433.75,,,,,,,5476.0713,,,,,,,3420.602068378122,,,166.4717902336991,0.10367040241996879
"Ambala Urban Center, India",,,569220.2,,,,,,,7106.5356,,,,,,,5768.712808056391,,,98.67369141778842,0.24243725541693256
"Beni Suef Urban Center, Egypt",,,568865.56,,,,,,,12165.491,,,,,,,6796.498226419381,,,83.69980297923172,0.344396087257077
"Riga Urban Center, Latvia",,,567871.1,,,,,,,5064.479,,,,,,,3432.3006141625547,,,165.4491225671836,0.18632325980509598
"Van Urban Center, Turkey",,,567623.3,,,,,,,13993.982,,,,,,,8006.937109873801,,,70.89144134778229,0.323435801873083
"Khamis Mushait Urban Center, Saudi Arabia",,,567071.94,,,,,,,6122.4473,,,,,,,5589.612093493214,,,101.4510359601018,0.19684342153510623
"Oyo Urban Center, Nigeria",,,566396.2,,,,,,,6405.338,,,,,,,5877.026898240951,,,96.3746120797112,0.43802373115230764
"Yuncheng Urban Center, China",,,564590.75,,,,,,,14524.818,,,,,,,6736.662542205496,,,83.80867328039862,0.2193944418813586
"Wroclaw Urban Center, Poland",,,564308.06,,,,,,,5403.349,,,,,,,3707.2648009705435,,,152.2168209706161,0.28157211260865184
"Cilacap Urban Center, Indonesia",,,562634.9,,,,,,,6338.2085,,,,,,,4881.97239725034,,,115.24745107467042,0.2553452294911471
"Sagar Urban Center, India",,,561412.25,,,,,,,14526.389,,,,,,,8951.38069440382,,,62.71795035496378,0.29109060381056223
"Fergana Urban Center, Uzbekistan",,,561122.3,,,,,,,3499.9226,,,,,,,3744.85819737173,,,149.83806673743078,0.17761636986769336
"Oujda Urban Center, Morocco",,,559154.5,,,,,,,9241.76,,,,,,,8757.582663336927,,,63.84804134831241,0.5417260837405319
"Kahramanmaraş Urban Center, Turkey",,,559032.5,,,,,,,10412.193,,,,,,,7368.459277570095,,,75.86830284883555,0.2698487204551582
"Kasur Urban Center, Pakistan",,,558917.1,,,,,,,20298.607,,,,,,,9043.11201838587,,,61.805838948322865,0.39142091108833227
"Rasht Urban Center, Iran",,,558308.94,,,,,,,8455.405,,,,,,,6580.137671172905,,,84.84760736023959,0.22981741310266715
"Ciudad del Este Urban Center, Brazil-Paraguay",,,557770.3,,,,,,,3270.673,,,,,,,3457.663840722379,,,161.31421045935744,0.2518518058720535
"Tucson Urban Center, USA",557601.0,,638727.8,552218.0,0.009747961855643967,539608.0,0.03334457606262324,1801.856465771307,,1691.1428,1786.8216782568309,0.008414262988539336,1768.8769008884499,0.0186443527338124,1373.9898190827041,,1573.8951535954318,1360.7255186310867,1329.6531001479188,405.8261511517332,0.13367011922478353
"Siliguri Urban Center, India",,,556767.25,,,,,,,6707.9814,,,,,,,6142.844593333917,,,90.63671423564774,0.21758836803462875
"Homel Urban Center, Belarus",,,556729.1,,,,,,,8148.8057,,,,,,,6947.050186340722,,,80.13892372544535,0.4628515994268593
"Yangjiang Urban Center, China",,,556725.75,,,,,,,9217.258,,,,,,,6581.615992397071,,,84.5880024971248,0.323658358373411
"Diyarbakir Urban Center, Turkey",,,556598.7,,,,,,,14570.386,,,,,,,8992.27264490826,,,61.8974434471986,0.3404273198578499
"Izhevsk Urban Center, Russia",,,556557.44,,,,,,,6677.3335,,,,,,,4405.367668771372,,,126.33620604366494,0.1886212728031275
"Bauchi Urban Center, Nigeria",,,556064.9,,,,,,,5471.3237,,,,,,,6149.14964083377,,,90.42955652069683,0.24384278562783446
"Jessore Urban Center, Bangladesh",,,554981.6,,,,,,,17513.098,,,,,,,10325.289046598862,,,53.74974225857728,0.24209903949879003
"Port Louis Urban Center, Mauritius",,,554126.2,,,,,,,4169.9795,,,,,,,3867.7117307391068,,,143.2697745015522,0.21625893609606725
"Zhaoqing Urban Center, China",,,552551.75,,,,,,,8348.941,,,,,,,4665.032504231215,,,118.44542337032635,0.24912941620461126
"Bukit Mertajam Urban Center, Malaysia",,,551625.75,,,,,,,2997.6401,,,,,,,3034.3554847239543,,,181.79338339791894,0.19209790853706982
"Astrakhan Urban Center, Russia",,,550867.25,,,,,,,3907.2053,,,,,,,3183.6108900988756,,,173.0322168809051,0.17950367384133872
"Kitwe Urban Center, Zambia",,,550696.5,,,,,,,5400.284,,,,,,,4817.755388006597,,,114.30561654726458,0.34352582390220565
"Farrukhabad Urban Center, India",,,550528.5,,,,,,,17527.23,,,,,,,12281.422357728825,,,44.82611899211713,0.4119421246072149
"Kuito Urban Center, Angola",,,547872.94,,,,,,,10422.62,,,,,,,11024.534552311707,,,49.695788507018456,0.31518740726715055
"渭城区 Urban Center, China",,,547680.9,,,,,,,6245.9272,,,,,,,4902.259935576054,,,111.72008057456121,0.20500909287108396
"惠阳区 Urban Center, China",,,547428.0,,,,,,,5612.949,,,,,,,3666.731620245503,,,149.29590073552953,0.3756322038316341
"Chiang Mai Urban Center, Thailand",,,546955.25,,,,,,,3364.019,,,,,,,3142.1783150753226,,,174.06881314655394,0.2370185356075434
"Novo Hamburgo Urban Center, Brazil",,,546830.9,,,,,,,3603.1592,,,,,,,3494.9655287737432,,,156.46245163163687,0.21027734019062627
"Mannheim Urban Center, Germany",,,546808.25,,,,,,,3552.0151,,,,,,,2815.676974773034,,,194.20134301594632,0.29869050878279224
"Tuxtla Gutiérrez Urban Center, Mexico",,,546806.6,,,,,,,5764.7227,,,,,,,5668.546969318606,,,96.46327850146217,0.2964620768675253
"Wah Cantonment Urban Center, Pakistan",,,546198.75,,,,,,,5916.712,,,,,,,6084.491679917773,,,89.76900269298774,0.1386759579558932
"Kuching Urban Center, Malaysia",,,545903.6,,,,,,,3943.5212,,,,,,,3925.4979750295934,,,139.06608243655623,0.29046005867558555
"Gothenburg Urban Center, Sweden",,,544725.25,,,,,,,4273.951,,,,,,,2920.2429404757354,,,186.53422372840632,0.21187100525098854
"Kanazawa Urban Center, Japan",,,544031.94,,,,,,,3493.911,,,,,,,3114.9566602218706,,,174.65152708135912,0.2006974803923932
"Suining (Sichuan Sheng) Urban Center, China",,,543107.7,,,,,,,19854.229,,,,,,,11845.277313184974,,,45.85014543268371,0.25792288974153077
"Constantine Urban Center, Algeria",,,542654.9,,,,,,,5531.158,,,,,,,4728.2264974952,,,114.76922167063567,0.2925456537234224
"Tomsk Urban Center, Russia",,,542446.1,,,,,,,6602.414,,,,,,,3783.301406369834,,,143.37904034997035,0.056443837667172425
"Damanhur Urban Center, Egypt",,,542014.8,,,,,,,17077.936,,,,,,,10258.992026665417,,,52.83314492215046,0.4062887189585065
"Bridgeport Urban Center, USA",540613.0,,555668.5,533243.0,0.013821090947279195,514474.0,0.05080723224108507,2818.3355122290604,,2421.9424,2720.6652393564054,0.0358994085195721,2611.1094353519406,0.07936322931221328,1559.3594373218953,,1602.7859476141002,1538.1012007403435,1483.963365950772,346.6891513661981,0.07309405495822299
"Shaoyang (Northern Hunan Sheng) Urban Center, China",,,539852.4,,,,,,,9349.396,,,,,,,6451.929463735959,,,83.67301255141142,0.28927122866277794
"东营区 Urban Center, China",,,539816.0,,,,,,,6621.2275,,,,,,,3976.2086132685813,,,135.76148851914803,0.1751309710698428
"Leipzig Urban Center, Germany",,,539659.2,,,,,,,3981.9543,,,,,,,3305.947379310858,,,163.2388920880207,0.3430449283613369
"Feira de Santana Urban Center, Brazil",,,539175.44,,,,,,,6776.2183,,,,,,,6615.701087980076,,,81.49936496974087,0.45693937008656527
"Kenitra Urban Center, Morocco",,,538955.9,,,,,,,11110.388,,,,,,,6356.343524580769,,,84.79023717264349,0.2883822927901922
"Rizhao Urban Center, China",,,538420.25,,,,,,,3769.0332,,,,,,,2795.9588169629214,,,192.57088006212226,0.18990034233143524
"Binzhou Urban Center, China",,,538332.75,,,,,,,13129.956,,,,,,,5737.1185987582485,,,93.83329640710541,0.23543119572030652
"Khabarovsk Urban Center, Russia",,,537823.5,,,,,,,4575.784,,,,,,,3422.845019200956,,,157.127622484512,0.0453748836804428
"Huambo Urban Center, Angola",,,537386.56,,,,,,,7680.071,,,,,,,7614.846067341433,,,70.57090291092614,0.35472747525432274
"Jhansi Urban Center, India",,,535985.56,,,,,,,11824.448,,,,,,,10351.2869867251,,,51.779606070952255,0.40111221627293997
"Poznan Urban Center, Poland",,,535270.0,,,,,,,4145.1567,,,,,,,2952.248348155617,,,181.30927241754705,0.2512534099163974
"Bissau Urban Center, Guinea-Bissau",,,535238.7,,,,,,,8392.796,,,,,,,8828.570173188871,,,60.6257499232939,0.5984171752950915
"Yibin Urban Center, China",,,535238.0,,,,,,,7687.7197,,,,,,,4839.194100509645,,,110.60478023471529,0.16243895758069604
"Luhe Urban Center, China",,,534352.6,,,,,,,6893.696,,,,,,,4742.778311860711,,,112.66658272086936,0.1531778691150038
"Genoa Urban Center, Italy",,,533964.94,,,,,,,7571.7744,,,,,,,4991.06029674919,,,106.98426902351503,0.11468323872123184
"Denizli Urban Center, Turkey",,,533734.94,,,,,,,8163.8154,,,,,,,5455.453959150493,,,97.83510987289344,0.2781963308950509
"Naberezhnye Chelny Urban Center, Russia",,,532559.3,,,,,,,5961.8257,,,,,,,3383.7645798072754,,,157.38663253290875,0.17747625625979777
"Beibei Urban Center, China",,,531645.25,,,,,,,19361.773,,,,,,,9526.4085792285,,,55.80752133172263,0.2323857543164579
"Hegang Urban Center, China",,,530996.7,,,,,,,7159.321,,,,,,,4575.068186780121,,,116.06311989717231,0.09995925117577843
"Shangrao Urban Center, China",,,530375.1,,,,,,,7269.452,,,,,,,6189.86248372673,,,85.68447625361091,0.26665173818012883
"Anqing Urban Center, China",,,529827.9,,,,,,,9934.372,,,,,,,6180.917571110923,,,85.71993865059291,0.22029496670454424
"Amarah Urban Center, Iraq",,,529246.75,,,,,,,10522.189,,,,,,,9830.236810472587,,,53.83865721690143,0.29568859905393463
"Tolyatti Urban Center, Russia",,,528791.1,,,,,,,6293.94,,,,,,,3998.16492310232,,,132.258457359906,0.1478239800985892
"Likasi Urban Center, Democratic Republic of the Congo",,,528716.94,,,,,,,8419.281,,,,,,,8060.893538731279,,,65.59036351982586,0.3360551309548444
"Edinburgh Urban Center, United Kingdom",,,528581.5,,,,,,,4972.949,,,,,,,4286.695720627395,,,123.30744574579639,0.20957569141238508
"Joinville Urban Center, Brazil",,,528430.1,,,,,,,3659.076,,,,,,,3659.266010026129,,,144.40877584524847,0.2785149851691989
"Bata Urban Center, Equatorial Guinea",,,527807.9,,,,,,,11700.468,,,,,,,11070.060848948006,,,47.67885942109866,0.3269256252556856
"Ballari Urban Center, India",,,527041.44,,,,,,,12695.512,,,,,,,8414.455626399456,,,62.63523879625246,0.2959147291252752
"Kandy Urban Center, Sri Lanka",,,526896.5,,,,,,,2406.6775,,,,,,,2455.2386801459293,,,214.6009283173575,0.2463846981660302
"Tongliao Urban Center, China",,,526447.75,,,,,,,9143.139,,,,,,,5851.349265765186,,,89.97031728735064,0.1776090286931905
"Xalapa Urban Center, Mexico",,,525721.06,,,,,,,7011.1787,,,,,,,6775.461322124857,,,77.59192142139308,0.39801491871155625
"Kashgar Urban Center, China",,,525698.06,,,,,,,11281.525,,,,,,,7975.32675093766,,,65.9155516654153,0.2860626517969417
"Kemerovo Urban Center, Russia",,,525297.0,,,,,,,4690.799,,,,,,,2772.8133102688307,,,189.44549856804866,0.11277395820561979
"Malatya Urban Center, Turkey",,,524509.25,,,,,,,10544.364,,,,,,,6406.680254837849,,,81.86911616260693,0.1912479274726487
"Purwakarta Urban Center, Indonesia",,,523858.94,,,,,,,5602.6777,,,,,,,4119.3365863915205,,,127.17070492141863,0.21884328514800622
"Bakersfield Urban Center, USA",523174.0,,598975.1,480195.0,0.08950322264913213,371950.0,0.40657077564188737,2219.0256496824927,,2211.456,2080.261866416885,0.06670495936389939,1943.5338021979692,0.14174790640274226,1713.539754857281,,1961.8094340661219,1572.771625852378,1218.239269954481,305.31769018897063,0.23442530479117477
"Dezhou Urban Center, China",,,522935.88,,,,,,,5953.963,,,,,,,3563.574289175662,,,146.74476594704785,0.21295841090559345
"Liaocheng Urban Center, China",,,522896.06,,,,,,,6699.9204,,,,,,,4596.028125392189,,,113.77129300212455,0.22701390836311444
"Durango Urban Center, Mexico",,,522535.78,,,,,,,5393.3,,,,,,,5767.948768784698,,,90.59299972945111,0.3325819716226996
"Katsina Urban Center, Nigeria",,,520546.84,,,,,,,6147.99,,,,,,,6309.659646804846,,,82.49998777883371,0.3870903250950246
"Ujjain Urban Center, India",,,519036.1,,,,,,,11803.163,,,,,,,8838.102182740717,,,58.727098082616386,0.2569432970426613
"Ciudad Guayana Urban Center, Venezuela",,,518653.03,,,,,,,10157.378,,,,,,,10038.534947826392,,,51.6662076633306,0.27868403454008805
"Latur Urban Center, India",,,518563.4,,,,,,,13469.807,,,,,,,12716.104577500397,,,40.78005202690256,0.41596131025779437
"Hardoi Urban Center, India",,,516641.2,,,,,,,23598.69,,,,,,,20746.50552499139,,,24.90256428378506,0.47882641671016746
"Iloilo City Urban Center, Philippines",,,515268.5,,,,,,,6861.6694,,,,,,,6028.862337265984,,,85.466953991467,0.18605659774259561
"Valledupar Urban Center, Colombia",,,514347.6,,,,,,,11874.7295,,,,,,,12624.03340482988,,,40.743522870686775,0.49133858504387795
"Xingning Urban Center, China",,,513094.06,,,,,,,13650.491,,,,,,,8735.496740940713,,,58.736678372882736,0.34687962084273466
"Siping Urban Center, China",,,513049.9,,,,,,,10418.451,,,,,,,6753.723469018687,,,75.96548905259604,0.14286172341101444
"Chiayi Urban Center, China",,,512724.88,,,,,,,8052.4536,,,,,,,5538.781277618432,,,92.56998052475214,0.2741809948434075
"Tianshui Urban Center, China",,,511016.34,,,,,,,15964.528,,,,,,,10453.96672853134,,,48.88253014574036,0.1465902306263978
"Longhai Urban Center, China",,,510900.22,,,,,,,4075.5337,,,,,,,3665.458548050537,,,139.38234795254218,0.19992480488829295
"北塘 Urban Center, China",,,510652.78,,,,,,,12250.513,,,,,,,6235.892561716627,,,81.88928468476158,0.24498156146067235
"Honolulu Urban Center, USA",510454.0,,525021.4,486533.0,0.049166243605264184,453617.0,0.12529733233101933,5002.573637343274,,3852.7153,4830.597284903218,0.03560146754057176,4580.82469546365,0.09206834356644956,2772.862489436852,,2851.994649645333,2642.9200389715425,2464.115402897962,184.08918651558142,0.22248107972683837
"Akure Urban Center, Nigeria",,,509284.12,,,,,,,4031.2751,,,,,,,4381.257207834601,,,116.24154913555265,0.28354427390119236
"Toyohashi Urban Center, Japan",,,508872.62,,,,,,,2531.3652,,,,,,,2170.5529274367937,,,234.44377631506444,0.13172605894453324
"Antakya Urban Center, Turkey",,,507549.72,,,,,,,9530.902,,,,,,,6127.493874265223,,,82.8315342560604,0.2249991699916915
"Matsuyama Urban Center, Japan",,,507466.88,,,,,,,3187.7954,,,,,,,2750.1221760577014,,,184.52521106806006,0.151030034832083
"Shahjahanpur Urban Center, India",,,506893.6,,,,,,,13044.784,,,,,,,6784.7077054226165,,,74.7111910723685,0.20108820650385514
"Zahedan Urban Center, Iran",,,506752.1,,,,,,,8048.515,,,,,,,7264.470910312704,,,69.75760520020948,0.3685479734208003
"Sitamarhi Urban Center, India",,,505919.6,,,,,,,14259.891,,,,,,,8758.092040718135,,,57.76595991431443,0.3295018347308647
"Latakia Urban Center, Syria",,,504062.38,,,,,,,13523.244,,,,,,,6160.522859414866,,,81.82136265100662,0.2667531773815271
"Tirupati Urban Center, India",,,503781.66,,,,,,,10399.323,,,,,,,6848.648843677952,,,73.55927683678004,0.33711419271274246
"Tabuk Urban Center, Saudi Arabia",,,503625.0,,,,,,,7938.3335,,,,,,,7221.104093839946,,,69.7434898396803,0.37060398133518874
"Barkhada Urban Center, Bangladesh",,,503587.97,,,,,,,11376.023,,,,,,,5498.583691274539,,,91.5850329875167,0.15788376618849184
"Utrecht Urban Center, Netherlands",,,502987.94,,,,,,,4687.8433,,,,,,,4049.7241697462205,,,124.20301146868483,0.2751984259689783
"Selong Urban Center, Indonesia",,,502940.38,,,,,,,4252.0547,,,,,,,3615.546050007107,,,139.1049562206548,0.24449518165264886
"Meishan (Sichuan Sheng) Urban Center, China",,,502866.34,,,,,,,12704.784,,,,,,,7007.830777737488,,,71.75777493764666,0.29657078386892444
"Matamoros (Tamaulipas) Urban Center, Mexico",,,502619.12,,,,,,,5033.8706,,,,,,,4900.185601952273,,,102.57144643659059,0.37307461558370847
"Jalpaiguri Urban Center, India",,,502506.7,,,,,,,25170.828,,,,,,,11466.65501127515,,,43.82330217538468,0.28747789844995136
"Ahmadnagar Urban Center, India",,,502485.12,,,,,,,6878.0283,,,,,,,5943.0074556143345,,,84.55064691620139,0.2332960109261609
"Sanya Urban Center, China",,,502226.16,,,,,,,7061.648,,,,,,,4279.046945721968,,,117.3686950904119,0.20377581085768737
"Dinajpur Urban Center, Bangladesh",,,502088.4,,,,,,,14733.036,,,,,,,7525.723186094665,,,66.71630005973546,0.3096430491117423
"Baguio Urban Center, Philippines",,,501212.5,,,,,,,8354.824,,,,,,,7000.709213766189,,,71.59453202461489,0.396362243154328
"Hisar Urban Center, India",,,500562.97,,,,,,,8211.756,,,,,,,7176.401810002689,,,69.75124609833023,0.23537858600040998
"Rohtak Urban Center, India",,,499232.6,,,,,,,9503.785,,,,,,,8080.977366761795,,,61.778739265304026,0.3424876843424294
"Davanagere Urban Center, India",,,498479.88,,,,,,,14621.877,,,,,,,11395.551954065086,,,43.74337259040616,0.4219441858600479
"Qarshi Urban Center, Uzbekistan",,,497957.94,,,,,,,3085.8425,,,,,,,2916.2539671128893,,,170.75259669272964,0.21778310547459165
"Shaoguan Urban Center, China",,,496969.44,,,,,,,14284.14,,,,,,,5671.778005711044,,,87.6214543304745,0.1503314310020694
"Roorkee Urban Center, India",,,496878.22,,,,,,,13043.215,,,,,,,12464.35229992339,,,39.86394212822867,0.2416591049282255
"Mit Ghamr Urban Center, Egypt",,,496348.28,,,,,,,11147.684,,,,,,,8163.3912847346355,,,60.80172613778302,0.2359954558068542
"Kagoshima Urban Center, Japan",,,495841.22,,,,,,,3910.9749,,,,,,,3527.3407215471066,,,140.57083165261164,0.20569055206374912
"Geneva Urban Center, Switzerland-France",,,495342.75,,,,,,,7760.678,,,,,,,4761.60793304814,,,104.02846201638165,0.2641140634296346
"Jaynagar Majilpur Urban Center, India",,,495086.8,,,,,,,6278.3047,,,,,,,2978.899092786133,,,166.1979130810203,0.2567937673836525
"Jiangjin Urban Center, China",,,494135.9,,,,,,,14755.433,,,,,,,7628.881262411027,,,64.77173903396599,0.22196101851274241
"Gama Urban Center, Brazil",,,494001.25,,,,,,,6196.2104,,,,,,,5121.87028545978,,,96.44938713157093,0.31600567669653057
"Chhapra Urban Center, India",,,492375.38,,,,,,,20110.822,,,,,,,20601.693740189967,,,23.89975218588313,0.3185332011992462
"Ado Ekiti Urban Center, Nigeria",,,491992.28,,,,,,,5246.7393,,,,,,,6113.478688420709,,,80.47664943722836,0.37815382975515177
"Etawah Urban Center, India",,,491724.7,,,,,,,16213.562,,,,,,,6249.243702592592,,,78.68547153890009,0.19013245829369219
"Juiz de Fora Urban Center, Brazil",,,491620.28,,,,,,,6295.2856,,,,,,,5550.7995075089875,,,88.56747223259423,0.2007368344518187
"Ibb Urban Center, Yemen",,,491611.47,,,,,,,20229.533,,,,,,,23549.152090792446,,,20.87597323481624,0.46676294127646417
"Dongsheng Urban Center, China",,,491393.75,,,,,,,16722.025,,,,,,,10467.98907951112,,,46.94251649171086,0.2216427279626071
