longname,Population,PW Density (r=1km),AW Density,Population [GHS-POP],PW Density (r=1km) [GHS-POP],AW Density [GHS-POP],Area,Compactness
"Goose Creek Neighborhood, Franklin City, Tennessee, USA",9038.0,561.1787092651515,381.30232471875337,,,,23.702976389316227,0.23170449839058774
"Otter Creek Crystal Neighborhood, Little Rock City, Arkansas, USA",9037.0,966.1865994427479,763.7582319815907,,,,11.832278359282972,0.43880677436535864
"Westside Neighborhood, Santa Barbara City, California, USA",9031.0,4276.448734232564,5257.394676333558,,,,1.7177709789705398,0.3470821400429484
"Upper Baseline Neighborhood, Little Rock City, Arkansas, USA",9029.0,1201.3916906203083,632.3589809237973,,,,14.278282229517421,0.46760576061845155
"Necko Neighborhood, Columbus City, Ohio, USA",9024.0,7217.33529033021,19163.488345975467,,,,0.47089547774819057,0.7345414663429204
"Cedar-Riverside Neighborhood, Minneapolis City, Minnesota, USA",9023.0,4878.108671832071,5131.065102677741,,,,1.7585042909105129,0.42539953637311023
"Black Rock Neighborhood, Bridgeport City, Connecticut, USA",9007.0,2634.1210711514564,3323.8444652155144,,,,2.709813920073422,0.4325238310242968
"Holiday Hill Neighborhood, Jacksonville City, Florida, USA",9007.0,2198.537899607174,2316.506370068518,,,,3.888182703220276,0.4687145047573455
"Geist Neighborhood, Indianapolis City, Indiana, USA",9006.0,730.9535190746999,616.5270596914636,,,,14.607631341448316,0.4342765859812225
"Egger Highlands Neighborhood, San Diego City, California, USA",9004.0,3901.0941818766114,1788.3616729017428,,,,5.034775759530999,0.20021683832751588
"Denny Triangle Neighborhood, Seattle City, Washington, USA",8998.0,14021.958756500053,16769.4532122643,,,,0.5365708640648661,0.3437342445707302
"DMV Neighborhood, San Bernardino City, California, USA",8997.0,4529.482317716304,5514.838248061336,,,,1.631416842218857,0.783633477753162
"Core-Columbia Neighborhood, San Diego City, California, USA",8992.0,7875.212395882262,8265.877768189515,,,,1.0878457499825247,0.309582956449244
"Jordan Neighborhood, Minneapolis City, Minnesota, USA",8989.0,3818.5197224448334,4200.491670540735,,,,2.1399875788452247,0.524855182201218
"Bear Valley Neighborhood, Denver City, Colorado, USA",8986.0,2096.2458374451394,2546.8310220258763,,,,3.528306323539317,0.38942683844953807
"Eastside Neighborhood, Santa Barbara City, California, USA",8986.0,2715.238234592158,5492.238939171846,,,,1.636126923741407,0.3360760858501383
"Harvey Park South Neighborhood, Denver City, Colorado, USA",8984.0,2426.472046119413,2544.209255763537,,,,3.531156086964172,0.5740002441640398
"Langwood Neighborhood, Houston City, Texas, USA",8983.0,2303.8628902654905,2756.7085370205937,,,,3.2585962133337034,0.3661931053893334
"Arrowhead Neighborhood, San Bernardino City, California, USA",8972.0,2673.7804443676605,2631.9810111060297,,,,3.408839183163302,0.4352697491143501
"Northeast Village Neighborhood, West Sacramento City, California, USA",8972.0,1510.4435965122263,1094.0103236758996,,,,8.201019502132189,0.6196528303285497
"Westside Neighborhood, Missoula City, Montana, USA",8968.0,1238.3929177860582,1487.8794307227472,,,,6.027370104608366,0.20523687558649734
"SouthSide Neighborhood, Easton City, Pennsylvania, USA",8967.0,2322.937940492411,2648.4315075270983,,,,3.385777572315886,0.3827460726247592
"Silver Terrace Neighborhood, San Francisco City, California, USA",8964.0,6951.429873287692,9309.727485238147,,,,0.9628638447488023,0.6569817233532667
"Evanston Neighborhood, Cincinnati City, Ohio, USA",8963.0,2260.0391505064026,2539.9049856603756,,,,3.5288721627788053,0.39169157208513833
"North of Montana Neighborhood, Santa Monica City, California, USA",8948.0,3613.2625147523236,2845.4090787986224,,,,3.144714785185823,0.5722871185661575
"Kendrick Neighborhood, Waco City, Texas, USA",8944.0,1109.9989960278813,762.8770839377178,,,,11.724038103011361,0.2607018760281511
"Arrochar Neighborhood, New York City, New York, USA",8935.0,4921.800263447807,6778.586585121583,,,,1.3181213941578263,0.45086028122764193
"Cherry-Guardino Neighborhood, Fremont City, California, USA",8934.0,3628.186509238532,4567.708581583589,,,,1.9559041126267849,0.612156223695452
"Cleveland Park Neighborhood, Washington City, District of Columbia, USA",8931.0,4203.144223260083,3828.360925508324,,,,2.332852145808106,0.42045606717210976
"Downtown West Neighborhood, Minneapolis City, Minnesota, USA",8924.0,4661.014695251677,4715.650394290322,,,,1.892421883268768,0.5540621883975739
"Willard Hay Neighborhood, Minneapolis City, Minnesota, USA",8922.0,2998.018145780093,3268.2583757160437,,,,2.729894327294511,0.4982853298313366
"North Rose Hill Neighborhood, Kirkland City, Washington, USA",8919.0,1748.4158904553196,2272.87286043859,,,,3.9241086271226475,0.673590179233866
"Hilltop Neighborhood, Denver City, Colorado, USA",8907.0,2267.48674608215,1980.6345330279937,,,,4.497043675383656,0.4081445196162414
"Brighton Neighborhood, Seattle City, Washington, USA",8905.0,4217.260551537688,5211.185168489893,,,,1.7088243292226952,0.5881414559289964
"Oakdale Neighborhood, Town of Islip City, New York, USA",8905.0,866.7989984039964,704.2335403052992,,,,12.644952974178857,0.3761939579994078
"The Cape Neighborhood, Jacksonville City, Florida, USA",8903.0,1005.1304848190348,504.8079405153122,,,,17.63641037601695,0.47369793193463333
"Laurelglen Neighborhood, Bakersfield City, California, USA",8895.0,2438.4583124982823,2621.1113593148034,,,,3.3935986612660676,0.7665936870034483
"American University Park Neighborhood, Washington City, District of Columbia, USA",8889.0,3568.0572304342604,2902.8844716380277,,,,3.0621266835962477,0.530117039143443
"Lakeside/Lester Park Neighborhood, Duluth City, Minnesota, USA",8888.0,1015.1352445386383,649.1833243492482,,,,13.691047916102088,0.40712747250676545
"Fort Logan Neighborhood, Denver City, Colorado, USA",8884.0,1598.264429491571,1287.9468475084736,,,,6.8978001826597515,0.2889018628331666
"Silver Lake Neighborhood, Everett City, Washington, USA",8884.0,2326.3886201535083,2269.396791206748,,,,3.9146966429241967,0.1583988522128542
"Northeast Park Hill Neighborhood, Denver City, Colorado, USA",8883.0,1952.5801373558472,1031.2307166732323,,,,8.613979254474408,0.6160550936063175
"Faulkner Neighborhood, Malden City, Massachusetts, USA",8881.0,7117.33350082566,7013.296310299726,,,,1.2663089661501061,0.4035727507996641
"Northside Neighborhood, Syracuse City, New York, USA",8871.0,3458.869722973984,3156.728074635921,,,,2.810188204450626,0.2988852904919106
"West Yarmouth Neighborhood, Yarmouth City, Massachusetts, USA",8871.0,463.6513069124604,292.0851716454085,,,,30.371278178987453,0.5176172610795139
"Richmond Heights/East Richmond Neighborhood, Richmond City, California, USA",8865.0,2971.831330095906,3029.258317802889,,,,2.9264589117080497,0.406542419497441
"Bridger Neighborhood, Logan City, Utah, USA",8864.0,1858.2276149506724,886.3984205299922,,,,10.000017818962345,0.20832609385849488
"Hato Rey Sur Neighborhood, San Juan City, Puerto Rico, USA",8863.0,3577.0977606511246,4059.3887235015495,,,,2.1833336503814667,0.557105368343502
"Sable Altura Chambers Neighborhood, Aurora City, Colorado, USA",8857.0,2140.433446123205,2509.953242900883,,,,3.528750993689231,0.7583320101920256
"Newell Neighborhood, Charlotte City, North Carolina, USA",8842.0,1689.7866945498968,1087.0832870324607,,,,8.133691415804073,0.6140642509714315
"Junction Neighborhood, Seattle City, Washington, USA",8841.0,4193.609329332449,4731.525437700513,,,,1.8685305862577508,0.5103214483023062
"South Knoll Neighborhood, College Station City, Texas, USA",8838.0,2062.012811308652,2078.508713714234,,,,4.252087057266531,0.5967755594460764
"Central Neighborhood, Redwood City City, California, USA",8835.0,5508.807185293788,6086.590943364472,,,,1.4515514648855794,0.6929720472961808
"Lyell-Otis Neighborhood, Rochester City, New York, USA",8828.0,2878.3141891550936,1620.4571360313705,,,,5.447845428124363,0.44207450814887606
"Chestnut Hill Neighborhood, Brookline City, Massachusetts, USA",8827.0,1589.6546811342298,1161.0179470414437,,,,7.602810983665967,0.448546590875421
"Hale Neighborhood, Denver City, Colorado, USA",8819.0,3400.5521938111137,3536.6631049389875,,,,2.493593463195342,0.7282217679558814
"Spring Garden Neighborhood, Philadelphia City, Pennsylvania, USA",8818.0,9621.512391913528,14059.06515930516,,,,0.6272109774072496,0.3484736202430728
"College Downs Neighborhood, Charlotte City, North Carolina, USA",8815.0,2314.462273175411,2153.178018122427,,,,4.093948538303715,0.5496086885545703
"Beach Neighborhood, Pompano Beach City, Florida, USA",8813.0,1801.8180864935225,3937.5762806128046,,,,2.2381788623097947,0.3314372995661739
"Chinatown Neighborhood, Los Angeles City, California, USA",8812.0,5219.120331227452,8393.802045113218,,,,1.0498222322422117,0.6165140827516766
"Frog Hollow Neighborhood, Hartford City, Connecticut, USA",8802.0,4368.7582368172525,4863.330523393448,,,,1.8098708195260185,0.5981923850965072
"Pawcatuck Neighborhood, Town of Stonington City, Connecticut, USA",8800.0,586.6656295214383,243.9826051600429,,,,36.06814508037386,0.37329177401863106
"South Collinwood Neighborhood, Cleveland City, Ohio, USA",8798.0,1511.8810757137544,1350.5181513606176,,,,6.514536654791501,0.36087775261963856
"Northgate Neighborhood, Columbus City, Ohio, USA",8797.0,2386.7404998552806,2158.2178323306,,,,4.076048241386442,0.5342993754919451
"East Hyde Park Neighborhood, Chicago City, Illinois, USA",8796.0,6534.678719414174,5931.307802902034,,,,1.4829781714744843,0.5047792434448989
"Central District Neighborhood, Folsom City, California, USA",8795.0,1625.8849519345813,1916.3151184837238,,,,4.589537448809049,0.5450046298239234
"Marshbrooke Neighborhood, Charlotte City, North Carolina, USA",8794.0,1706.186054285384,1842.4613449617839,,,,4.772963093118463,0.4306467378738189
"Mid - City Neighborhood, Santa Ana City, California, USA",8785.0,6670.180875014204,6757.693923132424,,,,1.2999996892324253,0.5951971482563005
"Cheesman Park Neighborhood, Denver City, Colorado, USA",8784.0,6203.522419642081,6438.806807261742,,,,1.364227917211824,0.7497559206260518
"West Park Historic District Neighborhood, Allentown City, Pennsylvania, USA",8781.0,6506.962866809818,5628.179518285442,,,,1.5601847758180654,0.5191312794284685
"Old City Neighborhood, Philadelphia City, Pennsylvania, USA",8780.0,6243.9637908093955,7358.1583227631645,,,,1.1932333628699225,0.7516920166799186
"Haller Lake Neighborhood, Seattle City, Washington, USA",8779.0,2469.13058480593,1998.0011508461214,,,,4.3938913630166,0.7963314325063429
"Prince's Bay Neighborhood, New York City, New York, USA",8778.0,2108.280384657556,1942.6186733664442,,,,4.518642860972936,0.6054811050019328
"Toddville Road Neighborhood, Charlotte City, North Carolina, USA",8778.0,1071.9646393992314,965.1796040919777,,,,9.094680371181457,0.5905255644939147
"Georgian Acres Neighborhood, Austin City, Texas, USA",8776.0,3082.3280670779995,3286.041918619979,,,,2.670690215566577,0.6226138982636155
"Pico District Neighborhood, Santa Monica City, California, USA",8774.0,3699.587634236619,4071.116949070352,,,,2.1551824989954076,0.38422352031761603
"Chestnut Hill Neighborhood, Newton City, Massachusetts, USA",8760.0,2483.465614121549,2194.911467748586,,,,3.99104935607517,0.19866032004672018
"Park West Neighborhood, San Diego City, California, USA",8756.0,4130.19793723444,5070.650633179401,,,,1.7268000959691066,0.7339313341382622
"Cedar Park Neighborhood, Philadelphia City, Pennsylvania, USA",8752.0,9950.092521650438,10403.261144605258,,,,0.8412746616995633,0.5817154132657744
"Lowry Hill East Neighborhood, Minneapolis City, Minnesota, USA",8751.0,6296.700974545244,8185.658586073966,,,,1.0690648660680564,0.6027507888966006
"East Lancaster Neighborhood, Salem City, Oregon, USA",8745.0,2517.7514129475735,3197.0133314661884,,,,2.7353655094048164,0.24071222967182268
"Cliff-Cannon Neighborhood, Spokane City, Washington, USA",8739.0,2369.991428203635,2659.2373474547544,,,,3.286280560238217,0.3824929234870495
"Walker's Point Neighborhood, Milwaukee City, Wisconsin, USA",8738.0,4148.439089650353,3886.5982717697743,,,,2.248238533801726,0.6033875025548934
"South Hills Neighborhood, Fort Worth City, Texas, USA",8734.0,2086.375961614379,2355.025057181507,,,,3.7086654230561984,0.6121214921723459
"Broadview Neighborhood, Seattle City, Washington, USA",8733.0,2457.676207935524,1809.7136297680725,,,,4.8256253676551,0.6258095383102651
"Port Gardner Neighborhood, Everett City, Washington, USA",8729.0,2085.516780800975,1757.7721762009344,,,,4.965945028704431,0.3827865356822241
"Gentilly Terrace Neighborhood, New Orleans City, Louisiana, USA",8727.0,2364.7943207193807,2757.7647942311437,,,,3.164519330385121,0.7920192063910004
"Roosevelt/NDSU Neighborhood, Fargo City, North Dakota, USA",8719.0,2402.642485645951,3009.2266806827556,,,,2.8974221370461093,0.4955108797536729
"Chinatown Neighborhood, New York City, New York, USA",8711.0,29309.945488842568,26251.093291835055,,,,0.3318337984311459,0.570053250437121
"Grant Park Neighborhood, Atlanta City, Georgia, USA",8709.0,2106.1575407417567,1940.45024949246,,,,4.488133618616559,0.6718702127422994
"East End Neighborhood, Wilkes-Barre City, Pennsylvania, USA",8707.0,2226.2819733273677,2298.168935363698,,,,3.7886683898727704,0.5763095492531001
"Cresthaven Neighborhood, Pompano Beach City, Florida, USA",8699.0,2488.76159235312,2840.460964253014,,,,3.0625310854386862,0.7780105403727102
"Woodland Acres Neighborhood, Jacksonville City, Florida, USA",8698.0,1827.1311339390688,1711.2265965885836,,,,5.082903700386554,0.4200270903564757
"Southland-Deerfield-Open Gates Neighborhood, Lexington City, Kentucky, USA",8697.0,1352.3436689477753,1330.2197343484427,,,,6.53801757366041,0.7202244125584787
"Loyal Heights Neighborhood, Seattle City, Washington, USA",8696.0,4610.9465257433685,4393.448284728688,,,,1.9793108821211516,0.736892705900483
"Pacific Edison Neighborhood, Glendale City, California, USA",8692.0,6550.646547372627,7410.1027181753025,,,,1.172993186542542,0.682976081602719
"Pioneer Neighborhood, Irving City, Texas, USA",8680.0,2517.3982542625995,2298.242842390499,,,,3.7767984478835874,0.7853038460372811
"West Cambridge Neighborhood, Cambridge City, Massachusetts, USA",8678.0,4140.34703267273,2865.331302623079,,,,3.0286201082770745,0.320466197746848
"Mount Washington Neighborhood, Pittsburgh City, Pennsylvania, USA",8668.0,2371.920929747167,2945.2352039471125,,,,2.9430586692646536,0.29881154297476525
"Dunwoodie Neighborhood, Yonkers City, New York, USA",8667.0,2920.532760339651,2583.218577129909,,,,3.3551167821150814,0.6210814972464209
"Mid Central Neighborhood, Pasadena City, California, USA",8666.0,3228.5456237899425,3122.99339831806,,,,2.774901799237622,0.6546792554129207
"Bloomfield Neighborhood, Pittsburgh City, Pennsylvania, USA",8665.0,4498.497145879458,4780.760566834045,,,,1.812473115703054,0.41553561143563006
"Erlton-Ellisburg Neighborhood, Cherry Hill City, New Jersey, USA",8665.0,1615.268458314394,1771.2443468649824,,,,4.892041019262325,0.3414772209784184
"Glenwood Neighborhood, Raleigh City, North Carolina, USA",8663.0,983.8035215042689,860.3452776082867,,,,10.069213169952732,0.3606494037947009
"Spring Hill Neighborhood, Somerville City, Massachusetts, USA",8662.0,8744.6780954619,9328.854171701641,,,,0.9285170333432274,0.19923539978590882
"Western Hills and Yarborough Subdivision Neighborhood, Shreveport City, Louisiana, USA",8661.0,416.3492208721162,405.98440314093557,,,,21.333331854606676,0.2348269810960389
"Merriman Valley Neighborhood, Akron City, Ohio, USA",8652.0,899.038754363511,650.2407820413846,,,,13.30584029632479,0.05743582486050917
"Greater Harmony Hills Neighborhood, San Antonio City, Texas, USA",8650.0,1662.274428538899,1838.3265697438082,,,,4.705366360018109,0.6909477605463669
"Franklin to the Fort Neighborhood, Missoula City, Montana, USA",8645.0,1855.9027537351803,1468.0159871394947,,,,5.888900445045719,0.13873737535999936
"Somerset Neighborhood, Bellevue City, Washington, USA",8642.0,1639.9421470047141,1677.2525940639778,,,,5.152473772039584,0.4299927240465216
"Barton Hills Neighborhood, Austin City, Texas, USA",8641.0,1393.0917446855415,1026.6342548504354,,,,8.416824160283703,0.4350335480166138
"Gateway West Neighborhood, Sacramento City, California, USA",8640.0,1894.662967351229,2550.2588639621595,,,,3.387891371378917,0.3700483237181971
"Behind the Rocks Neighborhood, Hartford City, Connecticut, USA",8629.0,3580.509474061904,2752.7967991215805,,,,3.1346302069057623,0.6738704666041846
"Franklin Park Neighborhood, Franklin Township City, New Jersey, USA",8629.0,1873.4861139142695,2084.285243777377,,,,4.140028350611719,0.36388064341789467
"Lovejoy Neighborhood, Buffalo City, New York, USA",8625.0,2346.975332827749,3434.403022287638,,,,2.5113534853154573,0.4071974870141099
"Northside Neighborhood, Schenectady City, New York, USA",8623.0,1965.6091729554428,1895.4469758502214,,,,4.549322724331061,0.4363379950081583
"Lakeview Neighborhood, Orem City, Utah, USA",8620.0,1852.6061881602584,2808.901214397388,,,,3.0688156478473045,0.4399915859128905
"Jackson Park Neighborhood, Milwaukee City, Wisconsin, USA",8618.0,2296.5530849639413,2528.0397866920266,,,,3.408965335659043,0.24611958390078884
"Providence Neighborhood, Scranton City, Pennsylvania, USA",8616.0,1476.1166190587253,859.8144699440463,,,,10.020766457397139,0.3841005446478899
"Brookland Neighborhood, Washington City, District of Columbia, USA",8615.0,3562.4391541587843,3238.8680864381877,,,,2.6598798623731517,0.6459453945557022
"Berrys Chapel Neighborhood, Franklin City, Tennessee, USA",8612.0,915.9300814383971,594.462154638947,,,,14.487045025146454,0.18793149255168926
"South Central Improvemen Neighborhood, Wichita City, Kansas, USA",8609.0,1581.521282976027,1801.4617085477603,,,,4.778897025205217,0.7790041526370326
"Stonestown Neighborhood, San Francisco City, California, USA",8607.0,4212.603604328061,4866.404256998861,,,,1.7686570094585579,0.5725629367353454
"West Indianapolis Neighborhood, Indianapolis City, Indiana, USA",8601.0,1064.4254097460864,611.7057193935309,,,,14.060682657221792,0.5633623124693788
"Athmar Park Neighborhood, Denver City, Colorado, USA",8593.0,2555.9189982874345,2143.012944806962,,,,4.009775125634642,0.5884603491900094
"Delthome Neighborhood, Torrance City, California, USA",8586.0,4011.6443326645253,6225.301915586339,,,,1.3792102160544473,0.7094218297960797
"Germantown Southwest Neighborhood, Philadelphia City, Pennsylvania, USA",8586.0,5094.226821417382,6408.746299692901,,,,1.3397316102856858,0.7322070962911971
"Los Angeles Heights - Keystone Neighborhood, San Antonio City, Texas, USA",8584.0,2597.4596586890775,2331.916294178208,,,,3.681092679626004,0.6035460684495473
"Coronado Neighborhood, El Paso City, Texas, USA",8583.0,1604.501190571918,1996.9675942552226,,,,4.298016665213371,0.676431149071857
"Near NW-Riverside Neighborhood, Indianapolis City, Indiana, USA",8583.0,1128.6354762889337,922.4535260481662,,,,9.304533786943145,0.6581090310653761
"Ardmore Neighborhood, Winston-Salem City, North Carolina, USA",8582.0,1336.0660234289032,1344.8532399373817,,,,6.381365449511495,0.6183639157946271
"Piper Glen Estates Neighborhood, Charlotte City, North Carolina, USA",8580.0,952.5690086250596,873.2278563626815,,,,9.825614171012464,0.4879740878317647
"Liberty Wells Neighborhood, Salt Lake City City, Utah, USA",8577.0,3007.289041451811,3368.708823167273,,,,2.5460793586594024,0.759953193154465
"North Arroyo Neighborhood, Pasadena City, California, USA",8575.0,1303.2394812537416,552.8901747712063,,,,15.509409266584372,0.1296124002266565
"Westpointe Neighborhood, Salt Lake City City, Utah, USA",8575.0,2153.063363869972,156.4965539295663,,,,54.793538801239755,0.16269473452190045
"Harford-Echodale - Perring Parkway Neighborhood, Baltimore City, Maryland, USA",8563.0,2941.6830610323714,3350.567860207921,,,,2.555686187316504,0.3307100567070747
"Central Hilltop Neighborhood, Columbus City, Ohio, USA",8562.0,3147.3058408450383,3055.9746839769173,,,,2.8017247802778824,0.44890608828185774
"Craven Neighborhood, Jacksonville City, Florida, USA",8562.0,1756.4920596884015,1761.192200126158,,,,4.861479626917883,0.5602944144957748
"Barton-McFarland Neighborhood, Detroit City, Michigan, USA",8557.0,2046.1675560241972,2252.1458506499007,,,,3.7994874965716408,0.5458370480870306
"Carriage Place Neighborhood, Aurora City, Colorado, USA",8548.0,2788.8634285978787,2846.2553768625826,,,,3.0032442167654088,0.5393167207496624
"Terra Linda Neighborhood, San Rafael City, California, USA",8547.0,1352.943714565046,1344.512589755107,,,,6.356950515098392,0.3758716339336218
"Lincoln Park Neighborhood, Yonkers City, New York, USA",8544.0,3214.852359285492,3260.0755773826895,,,,2.6207981370970064,0.550182778151668
"Hallmark-Camelot Neighborhood, Fort Worth City, Texas, USA",8543.0,1847.9557011148195,1960.9841322916693,,,,4.356486041534857,0.6113717549322718
"La Colonia Neighborhood, Oxnard City, California, USA",8541.0,4183.401636207394,6418.670102818583,,,,1.3306494746083701,0.6217731680560247
"Mt. Airy Neighborhood, Cincinnati City, Ohio, USA",8540.0,1369.6223619044395,1012.065071337024,,,,8.438192604273887,0.33848694509247007
"Newbold Neighborhood, Philadelphia City, Pennsylvania, USA",8540.0,14340.726406561676,15820.875272341505,,,,0.5397931437415391,0.7707271474829468
"Skyline Neighborhood, San Diego City, California, USA",8540.0,3367.8354461164477,3429.796415628916,,,,2.489943706595785,0.29985079872916603
"Campus Park Neighborhood, Bakersfield City, California, USA",8538.0,2168.990854552003,1937.852162859224,,,,4.4059088529243216,0.7248212600886376
"Alki Neighborhood, Seattle City, Washington, USA",8537.0,1945.307561817906,2543.525488914991,,,,3.356365028463578,0.16386116174038126
"Belding/Woods Neighborhood, Richmond City, California, USA",8537.0,5754.187403232682,6968.577807986427,,,,1.225070629220221,0.7729293013289492
"Redondo Neighborhood, Federal Way City, Washington, USA",8536.0,3035.6528076978047,4785.229432933126,,,,1.7838225146015252,0.27461130235079606
"Bayport Neighborhood, Town of Islip City, New York, USA",8529.0,959.3896544053418,921.7971914688443,,,,9.252577550610026,0.44027815010157273
"Thunderbird Hills Neighborhood, San Antonio City, Texas, USA",8527.0,2049.805843206894,1989.3458802085227,,,,4.286333555583709,0.24052208418103407
"Eastlake Greens Neighborhood, Chula Vista City, California, USA",8523.0,2825.3809568798233,2420.120099477658,,,,3.5217260506367203,0.6106242008261245
"Ponce de Leon Neighborhood, Stockton City, California, USA",8522.0,3645.666848202667,4136.9663739240705,,,,2.059963565020848,0.5406811630843722
"Lincoln Village West Neighborhood, Stockton City, California, USA",8519.0,2199.384596089737,2118.2301343507165,,,,4.021753756520539,0.4031151893842206
"Ashland Neighborhood, Cherry Hill City, New Jersey, USA",8513.0,1228.8286039216312,1125.9912540249875,,,,7.560449488012704,0.4161460161459092
"Kingman Park Neighborhood, Washington City, District of Columbia, USA",8510.0,6572.859912323711,3731.255386854477,,,,2.28073372570032,0.48482707403477776
"Chicot West I-30 So. Neighborhood, Little Rock City, Arkansas, USA",8508.0,729.1923535147104,332.05425011119667,,,,25.622319235940765,0.4364294031941618
"Park Place Neighborhood, Houston City, Texas, USA",8508.0,2165.2848180425417,1773.735563633347,,,,4.796656375639265,0.35981826522231536
"Ridgecrest Neighborhood, Moreno Valley City, California, USA",8501.0,1052.937837908994,294.77770383043764,,,,28.838680434562153,0.3960015110395798
"Windsor Spring Neighborhood, Augusta City, Georgia, USA",8498.0,699.6359903153528,684.1482778421807,,,,12.421283916409006,0.5413298666978519
"Niles Neighborhood, Fremont City, California, USA",8496.0,1673.955874085189,870.6721789869101,,,,9.75797803702159,0.6769909197522264
"Beechwood Neighborhood, Rochester City, New York, USA",8492.0,3603.3155531296366,3532.877040788854,,,,2.4037066396468263,0.596913070912944
"South Beaverton Neighborhood, Beaverton City, Oregon, USA",8491.0,2862.0117959357945,2363.721804916291,,,,3.592216301571369,0.7150572161643121
"Mission Bay Park Neighborhood, San Diego City, California, USA",8489.0,3369.224090220816,697.788856139624,,,,12.165571182898619,0.08443562887552745
"East Ocean View Neighborhood, Norfolk City, Virginia, USA",8488.0,1445.5245081239864,2326.1979656421363,,,,3.6488725918290132,0.31333025789715935
"Grant Ferry Neighborhood, Buffalo City, New York, USA",8487.0,5208.300899790839,5482.444860758646,,,,1.5480319849173259,0.42048673866150804
"Collister Neighborhood, Boise City, Idaho, USA",8484.0,1472.1666027514252,1181.5925423743286,,,,7.180140103924478,0.10178545289326346
"Sunny Hills Neighborhood, Milpitas City, California, USA",8484.0,3136.60126872427,3584.9182210928075,,,,2.3665811817079003,0.7071034507419456
"Lordsburg Neighborhood, La Verne City, California, USA",8479.0,2316.2166685252278,2519.4338403130114,,,,3.365438641145893,0.48605338609061594
"Northeast Macfarlane Neighborhood, Tampa City, Florida, USA",8475.0,2003.40385086755,2080.8619791178107,,,,4.072831396339419,0.7442971953447977
"Midtown Neighborhood, Gary City, Indiana, USA",8470.0,1023.5851174300308,1046.3457159912346,,,,8.09483889555195,0.7160844870099348
"Kings Grant Neighborhood, Wilmington City, North Carolina, USA",8466.0,762.2191159068472,716.8480963126962,,,,11.810033455549624,0.44165943626946597
"Minnetex Neighborhood, Houston City, Texas, USA",8460.0,619.6609666122937,389.74281038746796,,,,21.706622353313918,0.4865489559948959
"Richmond Hill Neighborhood, Augusta City, Georgia, USA",8456.0,1044.1150746017875,977.7691526896014,,,,8.648258105443022,0.5201364276076893
"Chimney Rock Neighborhood, Abilene City, Texas, USA",8455.0,1055.200736272244,1061.6452053390253,,,,7.964054240983441,0.7197049101855341
"Mission San Jose Neighborhood, Fremont City, California, USA",8454.0,1982.1053822743984,1128.956744308361,,,,7.488329417952341,0.2793364056814016
"Elvira Neighborhood, Tucson City, Arizona, USA",8452.0,1785.3022709382715,2063.4458275807715,,,,4.096061009708846,0.6288537129319951
"Galaxie Commons Neighborhood, Apple Valley City, Minnesota, USA",8448.0,2547.4651040786994,3193.469419094962,,,,2.6453987470448945,0.46232168523404427
"Riverside Neighborhood, Greenwich City, Connecticut, USA",8448.0,1389.2862185215702,1028.9731126012034,,,,8.210127064101597,0.42349991731494396
"Congress Heights Neighborhood, Washington City, District of Columbia, USA",8443.0,3258.487936273161,4359.93701056969,,,,1.9364958666906975,0.628954132191483
"Fernwood Neighborhood, Chicago City, Illinois, USA",8442.0,3138.683019419255,3091.107395902456,,,,2.7310600761366746,0.7310454492795257
"Glen Neighborhood, Baltimore City, Maryland, USA",8442.0,3297.5298708172377,3969.7719084334835,,,,2.126570542268588,0.5165446905119833
"Roosevelt Neighborhood, Bellingham City, Washington, USA",8442.0,2053.5798504433533,2002.802517640891,,,,4.215093562965891,0.42173918439184027
"Central Oak Park Neighborhood, Saint Petersburg City, Florida, USA",8432.0,1931.787931293404,2091.6218979360483,,,,4.031321343652241,0.7739435838318456
"Downtown Neighborhood, Paterson City, New Jersey, USA",8431.0,6763.91982907821,6189.61088794146,,,,1.3621211660373018,0.6538931977242564
"Bemiss Neighborhood, Spokane City, Washington, USA",8423.0,2255.4091679427956,2280.2282424114405,,,,3.693928460026577,0.5993782127397499
"Newton Upper Falls Neighborhood, Newton City, Massachusetts, USA",8423.0,1858.7359453220815,2134.9611864477606,,,,3.945270786872967,0.44202591289231424
"Pine Hills Neighborhood, Atlanta City, Georgia, USA",8422.0,2640.6697513895524,2905.9109507443545,,,,2.8982305868122658,0.6027637566784547
"Emerald Hills Neighborhood, Hollywood City, Florida, USA",8421.0,1991.0796320489196,2129.563055047574,,,,3.95433231246204,0.6019033656554963
"Quality Hill Neighborhood, Pawtucket City, Rhode Island, USA",8415.0,2835.362087228999,2872.811284342372,,,,2.929186489159282,0.6645048757732281
"Expo Park Neighborhood, Aurora City, Colorado, USA",8412.0,3210.19924789671,3040.823290014033,,,,2.7663560811391905,0.5703456421152984
"North Monroe Neighborhood, Monroe City, Louisiana, USA",8403.0,831.2759083575727,845.0719041286585,,,,9.943532566810646,0.5705800242291977
"Powderhorn Park Neighborhood, Minneapolis City, Minnesota, USA",8398.0,4474.154246531652,4410.2648952925065,,,,1.9041940108776643,0.753258094266084
"Isle of Normandy Neighborhood, Miami Beach City, Florida, USA",8393.0,3067.6926600909956,2771.021830869948,,,,3.0288465816110373,0.7433138094962876
"Southwest Schuylkill Neighborhood, Philadelphia City, Pennsylvania, USA",8393.0,6577.110961689846,6443.005965152167,,,,1.3026528371065662,0.40029518698731376
