longname,Population (2010),Population Change (2010-2020),PW Density (r=1km) (2010),PW Density (r=1km) Change (2010-2020),AW Density (2010),White % (2010),Hispanic % (2010),Black % (2010),Asian % (2010),Native % (2010),Hawaiian / PI % (2010),Other / Mixed % (2010),Racial Homogeneity (2010) %,Racial Homogeneity Change (2010-2020) %,Segregation (2010) %,Segregation Change (2010-2020) %,Mean Local Segregation (2010) %,Mean Local Segregation Change (2010-2020) %,Housing Units per Adult (2010),Vacancy % (2010),PW Density (r=250m) (2010),PW Density (r=250m) Change (2010-2020),PW Density (r=500m) (2010),PW Density (r=500m) Change (2010-2020),PW Density (r=2km) (2010),PW Density (r=2km) Change (2010-2020),PW Density (r=4km) (2010),PW Density (r=4km) Change (2010-2020)
"Vayamba paḷāta, Sri Lanka",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antalya, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sizuoka, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hauts-Bassins, Burkina Faso",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maputo (City), Mozambique",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Noord-Brabant, Netherlands",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Centre-Val de Loire, France",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Surxondaryo, Uzbekistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Permskiy kray, Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Volgogradskaya oblast', Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Brandenburg, Germany",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HaMerkaz, Israel",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Samut Prakan, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bābil, Iraq",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Miyagi, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"L'Oriental, Morocco",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Miranda, Venezuela",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lvivska oblast, Ukraine",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Stockholms län, Sweden",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Galicia, Spain",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kyôto, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Saratovskaya oblast', Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Quezon, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kepulauan Riau, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nueva Ecija, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Łódzkie, Poland",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Benguela, Angola",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Al Madīnah al Munawwarah, Saudi Arabia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bolívar, Colombia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mandera, Kenya",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sergipe, Brazil",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sofala, Mozambique",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ciudad Autónoma de Buenos Aires, Argentina",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Camarines Sur, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nakuru, Kenya",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Al Anbār, Iraq",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Irkutskaya oblast', Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Manica, Mozambique",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Daegu-gwangyeoksi, South Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Voronezhskaya oblast', Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lisboa, Portugal",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dhī Qār, Iraq",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hamgyŏng-bukto [Hamkyeongpukto], North Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ḩajjah, Yemen",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wilayah Persekutuan Kuala Lumpur, Malaysia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Đắk Lắk, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pomorskie, Poland",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Odeska oblast, Ukraine",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mara, Tanzania",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nakhon Ratchasima, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sud-Ubangi, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Arusha, Tanzania",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sharq Dārfūr, Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maniema, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Konya, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alger, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Western, Ghana",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dahūk, Iraq",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Southern, Zambia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nangarhār, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Niigata, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Castilla y León, Spain",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Santander, Colombia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Altayskiy kray, Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nord, Rwanda",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Eastern, Zambia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islamabad, Pakistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Carabobo, Venezuela",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hwanghae-bukto [Hwanghaipukto], North Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gaziantep, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sachsen-Anhalt, Germany",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Thiès, Senegal",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alborz, Iran",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Northern, Ghana",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hamadān, Iran",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cần Thơ, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"An Giang, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cabo Delgado, Mozambique",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kilimanjaro, Tanzania",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Querétaro, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yucatán, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chungcheongnam-do, South Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Manicaland, Zimbabwe",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gīlān, Iran",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Podkarpackie, Poland",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Leningradskaya oblast', Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Türkistan oblysy, Kazakhstan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chiang Mai, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kedah, Malaysia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Federacija Bosne i Hercegovine, Bosnia and Herzegovina",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Canarias, Spain",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lubelskie, Poland",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"As Sulaymānīyah, Iraq",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelderland, Netherlands",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Niassa, Mozambique",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"New Mexico, USA",2059179.0,0.028333136653005884,959.0016582743742,0.01383138975760578,6.538728794984201,0.4049235156341435,0.46300151662385836,0.01722142659768772,0.012774508675544962,0.08516403867755061,0.0006050955259353363,0.016309898265279513,0.5799785002762572,-0.03492382298102614,0.31554233190670494,-0.038656871057685005,0.08178457168173404,-0.012393013902480696,0.5807646443670818,0.11543560098002396,1744.527753151632,-0.061580766933140435,1205.1319338239825,-0.010603564836288633,780.0868029439818,0.018591893839092658,599.3001597825946,0.030107463894065448
"Şanlıurfa, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mbeya, Tanzania",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Artibonite, Haiti",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dhamār, Yemen",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gandaki, Nepal",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kujawsko-pomorskie, Poland",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cochabamba, Bolivia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Luhanska oblast, Ukraine",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nagano, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Leyte, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Francisco Morazán, Honduras",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cuanza-Sul, Angola",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Thüringen, Germany",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"La Habana, Cuba",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Huambo, Angola",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tipaza, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Āsīr, Saudi Arabia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sabaragamuva paḷāta, Sri Lanka",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"País Vasco, Spain",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gihu, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kakamega, Kenya",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Castilla-La Mancha, Spain",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mendoza, Argentina",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Harare, Zimbabwe",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Āfar, Ethiopia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mashonaland West, Zimbabwe",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mont-Liban, Lebanon",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Horad Minsk, Belarus",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kachin, Myanmar",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Distrito Federal, Venezuela",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kassalā, Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Morelos, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cortés, Honduras",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shinyanga, Tanzania",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maluku, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Savanes, Ivory Coast",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nāgāland, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mon, Myanmar",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"La Libertad, Peru",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"West, Cameroon",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Midlands, Zimbabwe",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Est, Burkina Faso",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nebraska, USA",1826341.0,0.07400753747520315,1036.2816824279341,0.05350334651615617,9.11646056720449,0.8211790678739622,0.09166141481793379,0.044328523534214036,0.017477020994436418,0.008101991906221236,0.0005289264162607093,0.016723054456971614,0.7684109890332484,-0.08686077569578743,0.2641697916688647,-0.04427139589459375,0.05126194679508554,0.0011722021864773377,0.5781687050149219,0.08766918092269232,1636.5529299169984,0.032751135393785685,1270.8426726392881,0.0463992317748058,836.1651013190883,0.07071071866378252,655.2465703734172,0.0933954166998205
"Durango, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hatay, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hukusima, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Piura, Peru",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Simiyu, Tanzania",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wien, Austria",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Az Zarqā’, Jordan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North-West, Cameroon",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Buxoro, Uzbekistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vojvodina, Serbia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kiambu, Kenya",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shabeellaha Hoose, Somalia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Northern Ireland, United Kingdom",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Orenburgskaya oblast', Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rakhine, Myanmar",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Boucle du Mouhoun, Burkina Faso",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Équateur, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Phnom Penh [Phnum Pénh], Cambodia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Primorskiy kray, Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Avtonomna Respublika Krym, Ukraine",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dimashq, Syria",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Okayama, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Woqooyi Galbeed, Somalia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Misamis Oriental, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Totigi, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"South-West, Cameroon",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Beograd, Serbia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bengkulu, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Singida, Tanzania",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gôh-Djiboua, Ivory Coast",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hải Phòng, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Volta, Ghana",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vakinankaratra, Madagascar",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Diyālá, Iraq",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Western Area, Sierra Leone",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Isabela, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hovedstaden, Denmark",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gunma, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gharb Kurdufān, Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Omskaya oblast', Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Masvingo, Zimbabwe",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chernihivska oblast, Ukraine",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bucureşti, Romania",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Manyara, Tanzania",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nzérékoré, Guinea",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lorestān, Iran",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sinnār, Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tiền Giang, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vatovavy-Fitovinany, Madagascar",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Thái Bình, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Córdoba, Colombia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Long An, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oran, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kiến Giang, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Irbid, Jordan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mersin, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kocaeli, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kentrikí Makedonía, Greece",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valparaíso, Chile",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Xorazm, Uzbekistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Diourbel, Senegal",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Al Qādisīyah, Iraq",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Idaho, USA",1567583.0,0.17321124304103833,821.3000797010852,0.17049980903131168,7.2425091961881085,0.8396646301982096,0.11221160219267497,0.0056615821937339205,0.011820107771007978,0.011199406985148474,0.0013734519958432823,0.018069218663381778,0.7696842164353265,-0.07766424981075681,0.18294258376990613,-0.04158169320502719,0.03364443416990622,-0.0013645947410980755,0.579842443331685,0.12231635807845709,1487.3436198249804,0.16734119811367898,1033.1836301030264,0.15111652911407217,646.0839196274839,0.1843025396142212,465.04813674482733,0.19431689427525944
"Nam Ðịnh, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pwani, Tanzania",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Montserrado, Liberia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Porto, Portugal",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Southern, Sierra Leone",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ash Shāriqah, United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Balkh, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pathum Thani, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Qoraqalpog'iston Respublikasi, Uzbekistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ḩimş, Syria",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nonthaburi, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hamburg, Germany",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sétif, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Diyarbakır, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kwango, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Calabria, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lara, Venezuela",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"West Virginia, USA",1853035.0,-0.032037711106374135,399.25303783843856,0.0011289971285664874,29.527816033109705,0.9316024791760544,0.012017042311667076,0.03352446122172544,0.006629664307473955,0.0018850156634925945,0.00020884656792775097,0.014132490751658766,0.8908009710670521,-0.06439830858675666,0.1642674909492296,-0.023508285821334823,0.018235297795118337,0.004672487193012009,0.5970971694946248,0.12714087861155424,1145.716844964453,0.06761902252703282,595.3978011696042,0.017340954945700045,285.1154441666563,0.018274018801140754,193.32446973280665,0.026011756405806212
"South Australia, Australia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kumamoto, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Songkhla, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Budapest, Hungary",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mashonaland East, Zimbabwe",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mongala, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ruvuma, Tanzania",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Khon Kaen, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kermānshāh, Iran",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Markazī, Iran",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hormozgān, Iran",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jeollabuk-do, South Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bukidnon, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Auckland, New Zealand",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Drâa-Tafilalet, Morocco",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hải Dương, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Biobío, Chile",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Atsimo-Andrefana, Madagascar",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Golestān, Iran",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bình Dương, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Arunāchal Pradesh, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Al Qaḑārif, Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rondônia, Brazil",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Central, Zambia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Eastern, Sierra Leone",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulau Pinang, Malaysia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kayin, Myanmar",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jeollanam-do, South Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kandahār, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Zachodniopomorskie, Poland",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Djelfa, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Västra Götalands län, Sweden",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Zaporizka oblast, Ukraine",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Zacatecas, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mie, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Manisa, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Masqaţ, Oman",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Centre-Nord, Burkina Faso",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bungoma, Kenya",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Aragua, Venezuela",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Littoral, Benin",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tucumán, Argentina",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kampala, Uganda",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Niederösterreich, Austria",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adana, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Centre-Ouest, Burkina Faso",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bié, Angola",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Panamá, Panama",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kirkūk, Iraq",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kyivska oblast, Ukraine",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ubon Ratchathani, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"San Salvador, El Salvador",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vallée du Bandama, Ivory Coast",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nariño, Colombia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Daejeon-gwangyeoksi, South Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pahang, Malaysia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ðồng Tháp, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Borgou, Benin",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lagunes, Ivory Coast",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kosovo-Metohija, Serbia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Uusimaa, Finland",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Quintana Roo, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Haut-Uélé, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Northern, Zambia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cibao Nord, Dominican Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"San José, Costa Rica",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Belgorodskaya oblast', Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Brazzaville, Congo",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Khanty-Mansiyskiy avtonomnyy okrug, Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kangwon-do [Kangweonto], North Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ḩaḑramawt, Yemen",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chungcheongbuk-do, South Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kagosima, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ardabīl, Iran",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Luapula, Zambia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sofia, Madagascar",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Manabí, Ecuador",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Puducherry, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ulaanbaatar, Mongolia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"An Najaf, Iraq",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Meru, Kenya",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tocantins, Brazil",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Managua, Nicaragua",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kelantan, Malaysia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
