longname,White %,White % (2010),White % (2000),Hispanic %,Hispanic % (2010),Hispanic % (2000),Black %,Black % (2010),Black % (2000),Asian %,Asian % (2010),Asian % (2000),Native %,Native % (2010),Native % (2000),Hawaiian / PI %,Hawaiian / PI % (2010),Hawaiian / PI % (2000),Other / Mixed %,Other / Mixed % (2010),Other / Mixed % (2000),Racial Homogeneity (2000) %,Racial Homogeneity Change (2000-2020) %,Racial Homogeneity (2010) %,Racial Homogeneity Change (2010-2020) %,Racial Homogeneity %,Segregation (2000) %,Segregation Change (2000-2020) %,Segregation (2010) %,Segregation Change (2010-2020) %,Segregation %,Mean Local Segregation (2000) %,Mean Local Segregation Change (2000-2020) %,Mean Local Segregation (2010) %,Mean Local Segregation Change (2010-2020) %,Mean Local Segregation %
"Pomorskie, Poland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Odeska oblast, Ukraine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mara, Tanzania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nakhon Ratchasima, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sud-Ubangi, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Arusha, Tanzania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sharq Dārfūr, Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maniema, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Konya, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alger, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Western, Ghana",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dahūk, Iraq",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Southern, Zambia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nangarhār, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Niigata, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Castilla y León, Spain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Santander, Colombia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Altayskiy kray, Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nord, Rwanda",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Eastern, Zambia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Islamabad, Pakistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Carabobo, Venezuela",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hwanghae-bukto [Hwanghaipukto], North Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gaziantep, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sachsen-Anhalt, Germany",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Thiès, Senegal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alborz, Iran",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Northern, Ghana",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hamadān, Iran",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cần Thơ, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"An Giang, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cabo Delgado, Mozambique",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kilimanjaro, Tanzania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Querétaro, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yucatán, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chungcheongnam-do, South Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Manicaland, Zimbabwe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gīlān, Iran",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Podkarpackie, Poland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Leningradskaya oblast', Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Türkistan oblysy, Kazakhstan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chiang Mai, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kedah, Malaysia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Federacija Bosne i Hercegovine, Bosnia and Herzegovina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Canarias, Spain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lubelskie, Poland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"As Sulaymānīyah, Iraq",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelderland, Netherlands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Niassa, Mozambique",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"New Mexico, USA",0.3650266679637803,0.4049235156341435,0.4472096912337566,0.4773556071672455,0.46300151662385836,0.4207623116732617,0.018101346762867163,0.01722142659768772,0.016851690391556894,0.01665201117154863,0.012774508675544962,0.010036579613709604,0.08907109347624251,0.08516403867755061,0.08876081198606302,0.0006852349113728217,0.0006050955259353363,0.0005453407995179891,0.03310803854694308,0.016309898265279513,0.015833574302134196,0.6011998664992424,-0.05614518920401135,0.5799785002762572,-0.03492382298102614,0.545054677295231,0.35093806170314407,-0.07405260085412413,0.31554233190670494,-0.038656871057685005,0.27688546084901994,0.08994705531112807,-0.020555497531874717,0.08178457168173404,-0.012393013902480696,0.06939155777925335
"Şanlıurfa, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mbeya, Tanzania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Artibonite, Haiti",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dhamār, Yemen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gandaki, Nepal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kujawsko-pomorskie, Poland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cochabamba, Bolivia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Luhanska oblast, Ukraine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nagano, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Leyte, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Francisco Morazán, Honduras",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cuanza-Sul, Angola",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Thüringen, Germany",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"La Habana, Cuba",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Huambo, Angola",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tipaza, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Āsīr, Saudi Arabia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sabaragamuva paḷāta, Sri Lanka",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"País Vasco, Spain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gihu, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kakamega, Kenya",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Castilla-La Mancha, Spain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mendoza, Argentina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Harare, Zimbabwe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Āfar, Ethiopia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mashonaland West, Zimbabwe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mont-Liban, Lebanon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Horad Minsk, Belarus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kachin, Myanmar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Distrito Federal, Venezuela",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kassalā, Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Morelos, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cortés, Honduras",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shinyanga, Tanzania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maluku, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Savanes, Ivory Coast",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nāgāland, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mon, Myanmar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"La Libertad, Peru",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"West, Cameroon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Midlands, Zimbabwe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Est, Burkina Faso",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nebraska, USA",0.7569125528166142,0.8211790678739622,0.8733280623726453,0.11966072972576146,0.09166141481793379,0.05517854356694441,0.048128884774132505,0.044328523534214036,0.03946617206122028,0.02669329249392303,0.017477020994436418,0.012667252199106742,0.007673193631009674,0.008101991906221236,0.007865535572264461,0.0006719333735745632,0.0005289264162607093,0.00037808332208433184,0.040259413184984584,0.016723054456971614,0.011116350905734537,0.830613927606379,-0.14906371426891796,0.7684109890332484,-0.08686077569578743,0.681550213337461,0.2709636322907566,-0.051065236516485674,0.2641697916688647,-0.04427139589459375,0.21989839577427092,0.040362132547830734,0.012072016433732145,0.05126194679508554,0.0011722021864773377,0.05243414898156288
"Durango, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hatay, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hukusima, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Piura, Peru",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Simiyu, Tanzania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wien, Austria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Az Zarqā’, Jordan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North-West, Cameroon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Buxoro, Uzbekistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vojvodina, Serbia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kiambu, Kenya",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shabeellaha Hoose, Somalia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Northern Ireland, United Kingdom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Orenburgskaya oblast', Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rakhine, Myanmar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Boucle du Mouhoun, Burkina Faso",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Équateur, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Phnom Penh [Phnum Pénh], Cambodia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Primorskiy kray, Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Avtonomna Respublika Krym, Ukraine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dimashq, Syria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Okayama, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Woqooyi Galbeed, Somalia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Misamis Oriental, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Totigi, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"South-West, Cameroon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Beograd, Serbia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bengkulu, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Singida, Tanzania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gôh-Djiboua, Ivory Coast",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hải Phòng, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Volta, Ghana",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vakinankaratra, Madagascar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Diyālá, Iraq",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Western Area, Sierra Leone",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Isabela, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hovedstaden, Denmark",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gunma, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gharb Kurdufān, Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Omskaya oblast', Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Masvingo, Zimbabwe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chernihivska oblast, Ukraine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bucureşti, Romania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Manyara, Tanzania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nzérékoré, Guinea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lorestān, Iran",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sinnār, Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tiền Giang, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vatovavy-Fitovinany, Madagascar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Thái Bình, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Córdoba, Colombia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Long An, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oran, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kiến Giang, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Irbid, Jordan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mersin, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kocaeli, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kentrikí Makedonía, Greece",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valparaíso, Chile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Xorazm, Uzbekistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Diourbel, Senegal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Al Qādisīyah, Iraq",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Idaho, USA",0.7887109280269871,0.8396646301982096,0.8804743559524407,0.1301757484342936,0.11221160219267497,0.07858790616438621,0.00803923210516414,0.0056615821937339205,0.0037783093051203085,0.01415687839635127,0.011820107771007978,0.008996379345654636,0.010278363509226765,0.011199406985148474,0.012202030194016066,0.0018492680682897016,0.0013734519958432823,0.0009273821162087073,0.04678958145968748,0.018069218663381778,0.01503363692217332,0.8231205987377737,-0.131100632113204,0.7696842164353265,-0.07766424981075681,0.6920199666245697,0.18900246406302967,-0.047641573498150735,0.18294258376990613,-0.04158169320502719,0.14136089056487894,0.02805032440473742,0.004229515024070728,0.03364443416990622,-0.0013645947410980755,0.032279839428808146
"Nam Ðịnh, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pwani, Tanzania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Montserrado, Liberia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Porto, Portugal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Southern, Sierra Leone",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ash Shāriqah, United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Balkh, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pathum Thani, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Qoraqalpog'iston Respublikasi, Uzbekistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ḩimş, Syria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nonthaburi, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hamburg, Germany",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sétif, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Diyarbakır, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kwango, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Calabria, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lara, Venezuela",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"West Virginia, USA",0.891344998070992,0.9316024791760544,0.9455977101689226,0.019419424330478104,0.012017042311667076,0.006790194116934675,0.036099768742041446,0.03352446122172544,0.03142379515390609,0.008313690158936883,0.006629664307473955,0.005173797227627723,0.0017768059640914595,0.0018850156634925945,0.0019111418574905314,0.00023917469676662572,0.00020884656792775097,0.00018525246593151853,0.042806138036693524,0.014132490751658766,0.008918109009186864,0.9159317836286555,-0.08952912114835998,0.8908009710670521,-0.06439830858675666,0.8264026624802955,0.19718298767231437,-0.0564237825444196,0.1642674909492296,-0.023508285821334823,0.14075920512789478,0.01811004384190853,0.004797741146221817,0.018235297795118337,0.004672487193012009,0.022907784988130345
"South Australia, Australia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kumamoto, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Songkhla, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Budapest, Hungary",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mashonaland East, Zimbabwe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mongala, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ruvuma, Tanzania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Khon Kaen, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kermānshāh, Iran",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Markazī, Iran",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hormozgān, Iran",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jeollabuk-do, South Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bukidnon, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Auckland, New Zealand",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Drâa-Tafilalet, Morocco",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hải Dương, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Biobío, Chile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Atsimo-Andrefana, Madagascar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Golestān, Iran",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bình Dương, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Arunāchal Pradesh, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Al Qaḑārif, Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rondônia, Brazil",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Central, Zambia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Eastern, Sierra Leone",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulau Pinang, Malaysia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kayin, Myanmar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jeollanam-do, South Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kandahār, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Zachodniopomorskie, Poland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Djelfa, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Västra Götalands län, Sweden",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Zaporizka oblast, Ukraine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Zacatecas, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mie, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Manisa, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Masqaţ, Oman",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Centre-Nord, Burkina Faso",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bungoma, Kenya",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Aragua, Venezuela",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Littoral, Benin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tucumán, Argentina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kampala, Uganda",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Niederösterreich, Austria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adana, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Centre-Ouest, Burkina Faso",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bié, Angola",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Panamá, Panama",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kirkūk, Iraq",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kyivska oblast, Ukraine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ubon Ratchathani, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"San Salvador, El Salvador",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vallée du Bandama, Ivory Coast",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nariño, Colombia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Daejeon-gwangyeoksi, South Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pahang, Malaysia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ðồng Tháp, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Borgou, Benin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lagunes, Ivory Coast",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kosovo-Metohija, Serbia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Uusimaa, Finland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Quintana Roo, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Haut-Uélé, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Northern, Zambia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cibao Nord, Dominican Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"San José, Costa Rica",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Belgorodskaya oblast', Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Brazzaville, Congo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Khanty-Mansiyskiy avtonomnyy okrug, Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kangwon-do [Kangweonto], North Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ḩaḑramawt, Yemen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chungcheongbuk-do, South Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kagosima, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ardabīl, Iran",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Luapula, Zambia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sofia, Madagascar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
