longname,Population (2000),Population Change (2000-2020),PW Density (r=1km) (2000),PW Density (r=1km) Change (2000-2020),AW Density (2000),White % (2000),Hispanic % (2000),Black % (2000),Asian % (2000),Native % (2000),Hawaiian / PI % (2000),Other / Mixed % (2000),Racial Homogeneity (2000) %,Racial Homogeneity Change (2000-2020) %,Segregation (2000) %,Segregation Change (2000-2020) %,Mean Local Segregation (2000) %,Mean Local Segregation Change (2000-2020) %,Housing Units per Adult (2000),Vacancy % (2000),PW Density (r=250m) (2000),PW Density (r=250m) Change (2000-2020),PW Density (r=500m) (2000),PW Density (r=500m) Change (2000-2020),PW Density (r=2km) (2000),PW Density (r=2km) Change (2000-2020),PW Density (r=4km) (2000),PW Density (r=4km) Change (2000-2020)
"Şanlıurfa, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mbeya, Tanzania",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Artibonite, Haiti",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dhamār, Yemen",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gandaki, Nepal",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kujawsko-pomorskie, Poland",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cochabamba, Bolivia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Luhanska oblast, Ukraine",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nagano, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Leyte, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Francisco Morazán, Honduras",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cuanza-Sul, Angola",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Thüringen, Germany",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"La Habana, Cuba",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Huambo, Angola",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tipaza, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Āsīr, Saudi Arabia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sabaragamuva paḷāta, Sri Lanka",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"País Vasco, Spain",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gihu, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kakamega, Kenya",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Castilla-La Mancha, Spain",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mendoza, Argentina",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Harare, Zimbabwe",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Āfar, Ethiopia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mashonaland West, Zimbabwe",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mont-Liban, Lebanon",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Horad Minsk, Belarus",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kachin, Myanmar",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Distrito Federal, Venezuela",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kassalā, Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Morelos, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cortés, Honduras",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shinyanga, Tanzania",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maluku, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Savanes, Ivory Coast",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nāgāland, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mon, Myanmar",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"La Libertad, Peru",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"West, Cameroon",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Midlands, Zimbabwe",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Est, Burkina Faso",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nebraska, USA",1711263.0,0.14623175981716427,1030.3709919838614,0.05954673497671684,8.542031121031645,0.8733280623726453,0.05517854356694441,0.03946617206122028,0.012667252199106742,0.007865535572264461,0.00037808332208433184,0.011116350905734537,0.830613927606379,-0.14906371426891796,0.2709636322907566,-0.051065236516485674,0.040362132547830734,0.012072016433732145,0.570179243644634,0.07346788909163737,1691.7408534669858,-0.0009392437144984109,1280.9904808546771,0.03810981910587143,816.958528809827,0.09588296710633015,624.1886678547489,0.14779974990076217
"Durango, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hatay, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hukusima, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Piura, Peru",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Simiyu, Tanzania",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wien, Austria",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Az Zarqā’, Jordan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North-West, Cameroon",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Buxoro, Uzbekistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vojvodina, Serbia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kiambu, Kenya",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shabeellaha Hoose, Somalia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Northern Ireland, United Kingdom",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Orenburgskaya oblast', Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rakhine, Myanmar",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Boucle du Mouhoun, Burkina Faso",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Équateur, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Phnom Penh [Phnum Pénh], Cambodia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Primorskiy kray, Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Avtonomna Respublika Krym, Ukraine",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dimashq, Syria",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Okayama, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Woqooyi Galbeed, Somalia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Misamis Oriental, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Totigi, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"South-West, Cameroon",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Beograd, Serbia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bengkulu, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Singida, Tanzania",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gôh-Djiboua, Ivory Coast",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hải Phòng, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Volta, Ghana",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vakinankaratra, Madagascar",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Diyālá, Iraq",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Western Area, Sierra Leone",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Isabela, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hovedstaden, Denmark",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gunma, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gharb Kurdufān, Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Omskaya oblast', Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Masvingo, Zimbabwe",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chernihivska oblast, Ukraine",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bucureşti, Romania",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Manyara, Tanzania",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nzérékoré, Guinea",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lorestān, Iran",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sinnār, Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tiền Giang, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vatovavy-Fitovinany, Madagascar",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Thái Bình, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Córdoba, Colombia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Long An, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oran, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kiến Giang, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Irbid, Jordan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mersin, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kocaeli, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kentrikí Makedonía, Greece",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valparaíso, Chile",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Xorazm, Uzbekistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Diourbel, Senegal",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Al Qādisīyah, Iraq",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Idaho, USA",1293965.0,0.4212950118434424,781.1481507957188,0.23066486871697528,5.978345907071935,0.8804743559524407,0.07858790616438621,0.0037783093051203085,0.008996379345654636,0.012202030194016066,0.0009273821162087073,0.01503363692217332,0.8231205987377737,-0.131100632113204,0.18900246406302967,-0.047641573498150735,0.02805032440473742,0.004229515024070728,0.5654858951793212,0.10206754410786256,1777.002752980199,-0.022940465195455062,1065.956973398022,0.11572491564121522,581.8561372798263,0.31503094630203976,398.55138015216767,0.39358404969898714
"Nam Ðịnh, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pwani, Tanzania",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Montserrado, Liberia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Porto, Portugal",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Southern, Sierra Leone",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ash Shāriqah, United Arab Emirates",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Balkh, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pathum Thani, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Qoraqalpog'iston Respublikasi, Uzbekistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ḩimş, Syria",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nonthaburi, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hamburg, Germany",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sétif, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Diyarbakır, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kwango, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Calabria, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lara, Venezuela",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"West Virginia, USA",1808343.0,-0.008115163992671745,404.886129162034,-0.012799489577550997,28.81565616880507,0.9455977101689226,0.006790194116934675,0.03142379515390609,0.005173797227627723,0.0019111418574905314,0.00018525246593151853,0.008918109009186864,0.9159317836286555,-0.08952912114835998,0.19718298767231437,-0.0564237825444196,0.01811004384190853,0.004797741146221817,0.5983851476831663,0.1245930400487817,1271.063112376113,-0.03766454536857136,617.4514691760693,-0.01899566548487637,284.1782670147542,0.021632133250991958,189.05390783517518,0.04918846173605874
"South Australia, Australia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kumamoto, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Songkhla, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Budapest, Hungary",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mashonaland East, Zimbabwe",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mongala, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ruvuma, Tanzania",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Khon Kaen, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kermānshāh, Iran",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Markazī, Iran",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hormozgān, Iran",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jeollabuk-do, South Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bukidnon, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Auckland, New Zealand",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Drâa-Tafilalet, Morocco",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hải Dương, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Biobío, Chile",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Atsimo-Andrefana, Madagascar",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Golestān, Iran",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bình Dương, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Arunāchal Pradesh, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Al Qaḑārif, Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rondônia, Brazil",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Central, Zambia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Eastern, Sierra Leone",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pulau Pinang, Malaysia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kayin, Myanmar",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jeollanam-do, South Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kandahār, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Zachodniopomorskie, Poland",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Djelfa, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Västra Götalands län, Sweden",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Zaporizka oblast, Ukraine",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Zacatecas, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mie, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Manisa, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Masqaţ, Oman",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Centre-Nord, Burkina Faso",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bungoma, Kenya",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Aragua, Venezuela",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Littoral, Benin",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tucumán, Argentina",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kampala, Uganda",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Niederösterreich, Austria",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adana, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Centre-Ouest, Burkina Faso",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bié, Angola",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Panamá, Panama",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kirkūk, Iraq",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kyivska oblast, Ukraine",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ubon Ratchathani, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"San Salvador, El Salvador",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vallée du Bandama, Ivory Coast",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nariño, Colombia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Daejeon-gwangyeoksi, South Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pahang, Malaysia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ðồng Tháp, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Borgou, Benin",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lagunes, Ivory Coast",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kosovo-Metohija, Serbia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Uusimaa, Finland",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Quintana Roo, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Haut-Uélé, Democratic Republic of the Congo",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Northern, Zambia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cibao Nord, Dominican Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"San José, Costa Rica",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Belgorodskaya oblast', Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Brazzaville, Congo",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Khanty-Mansiyskiy avtonomnyy okrug, Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kangwon-do [Kangweonto], North Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ḩaḑramawt, Yemen",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chungcheongbuk-do, South Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kagosima, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ardabīl, Iran",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Luapula, Zambia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sofia, Madagascar",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Manabí, Ecuador",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Puducherry, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ulaanbaatar, Mongolia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"An Najaf, Iraq",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Meru, Kenya",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tocantins, Brazil",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Managua, Nicaragua",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kelantan, Malaysia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nahr an Nīl, Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Songwe, Tanzania",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Næ̆gĕnahira paḷāta, Sri Lanka",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fāryāb, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dumyāţ, Egypt",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kepulauan Bangka Belitung, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gangwon-do, South Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mtwara, Tanzania",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tyumenskaya oblast', Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Goa, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vinnytska oblast, Ukraine",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cajamarca, Peru",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nord, Burkina Faso",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mecklenburg-Vorpommern, Germany",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sardegna, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Negros Oriental, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bolívar, Venezuela",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Badakhshān, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gia Lai, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Murcia, Región de, Spain",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chagang-do [Jakangto], North Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bắc Giang, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"South Cotabato, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Inhambane, Mozambique",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Anzoátegui, Venezuela",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gaza, Mozambique",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sulawesi Barat, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Samsun, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Junín, Peru",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Liguria, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Warmińsko-mazurskie, Poland",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Marche, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bình Định, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maluku Utara, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Siga, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Takhār, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mashonaland Central, Zimbabwe",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tel-Aviv, Israel",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Puno, Peru",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Baat Dambang [Batdâmbâng], Cambodia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Zürich, Switzerland",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chechenskaya Respublika, Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Homieĺskaja voblasć, Belarus",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Davao del Norte, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tanintharyi, Myanmar",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Udmurtskaya Respublika, Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Madīnat Injamīnā, Chad",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wajir, Kenya",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Středočeský kraj, Czech Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wāsiţ, Iraq",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oberösterreich, Austria",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Idlib, Syria",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kandaal [Kândal], Cambodia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Okinawa, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Albay, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sahel, Burkina Faso",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hawaii, USA",1196402.0,0.21512000147107746,2472.202310736809,0.07633977266670981,71.52061694551526,0.22493944343122127,0.07212960192309943,0.017325280298762458,0.4111327129175645,0.0020845836098568877,0.08957775062228247,0.18281062719721297,0.3729986407616651,-0.022063127510601077,0.14487242045315762,-0.0008618122108575987,0.07130264365010797,0.0002555235490713653,0.4939202714051924,0.11055701919458036,5561.986878073336,-0.07752474430967961,3359.3606893272713,0.044440576267625875,1780.4496270178201,0.10495622796896159,1143.352540408638,0.09561678212549723
"Lacs, Ivory Coast",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kayseri, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Quảng Nam, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Atsinanana, Madagascar",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Al Ismā‘īlīyah, Egypt",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bresckaja voblasć, Belarus",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cunene, Angola",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tunis, Tunisia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Arequipa, Peru",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Karbalā’, Iraq",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Garissa, Kenya",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Malange, Angola",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HaTsafon, Israel",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chon Buri, Thailand",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tarlac, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Al Ḩasakah, Syria",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jāzān, Saudi Arabia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gwangju-gwangyeoksi, South Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Skåne län, Sweden",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Salta, Argentina",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Plateaux, Togo",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"'Amrān, Yemen",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Northern, Sierra Leone",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bohol, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shyghys Qazaqstan oblysy, Kazakhstan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rukwa, Tanzania",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lâm Ðồng, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sofia (stolitsa), Bulgaria",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yamaguti, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alta Verapaz, Guatemala",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sóc Trăng, Vietnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Qaraghandy oblysy, Kazakhstan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Balıkesir, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nayarit, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Batna, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tul'skaya oblast', Russia",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Aguascalientes, Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mary, Turkmenistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Al Uqşur, Egypt",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moxico, Angola",,,,,,,,,,,,,,,,,,,,,,,,,,,,
